"","dpi.diss","inf.strain","EH_ID","dpi_of_perc","perc_of_dpi1","name","value"
"3240","7dip","EI64","LM0084",10,NA,"Day6_.g",40.1
"3241","7dip","EI64","LM0084",10,NA,"Day7_.g",NA
"3242","7dip","EI64","LM0084",10,NA,"Day8_.g",NA
"3243","7dip","EI64","LM0084",10,NA,"Day9_.g",NA
"3244","7dip","EI64","LM0084",10,NA,"Day10_.g",NA
"3245","7dip","EI64","LM0084",10,NA,"Day11_.g",NA
"3246","7dip","Uninf","LM0042",10,NA,"Day.1_.g",40
"3247","7dip","Uninf","LM0042",10,NA,"Day2_.g",40.6
"3248","7dip","Uninf","LM0042",10,NA,"Day3_.g",36.6
"3249","7dip","Uninf","LM0042",10,NA,"Day4_.g",37.5
"3250","7dip","Uninf","LM0042",10,NA,"Day5_.g",35.8
"3251","7dip","Uninf","LM0042",10,NA,"Day6_.g",34
"3252","7dip","Uninf","LM0042",10,NA,"Day7_.g",NA
"3253","7dip","Uninf","LM0042",10,NA,"Day8_.g",NA
"3254","7dip","Uninf","LM0042",10,NA,"Day9_.g",NA
"3255","7dip","Uninf","LM0042",10,NA,"Day10_.g",NA
"3256","7dip","Uninf","LM0042",10,NA,"Day11_.g",NA
"3257","7dip","Eflab","LM0059",10,NA,"Day.1_.g",38.8
"3258","7dip","Eflab","LM0059",10,NA,"Day2_.g",37.7
"3259","7dip","Eflab","LM0059",10,NA,"Day3_.g",37.3
"3260","7dip","Eflab","LM0059",10,NA,"Day4_.g",37.4
"3261","7dip","Eflab","LM0059",10,NA,"Day5_.g",38
"3262","7dip","Eflab","LM0059",10,NA,"Day6_.g",33.4
"3263","7dip","Eflab","LM0059",10,NA,"Day7_.g",NA
"3264","7dip","Eflab","LM0059",10,NA,"Day8_.g",NA
"3265","7dip","Eflab","LM0059",10,NA,"Day9_.g",NA
"3266","7dip","Eflab","LM0059",10,NA,"Day10_.g",NA
"3267","7dip","Eflab","LM0059",10,NA,"Day11_.g",NA
"3268","7dip","Efwild","LM0046",10,NA,"Day.1_.g",40.2
"3269","7dip","Efwild","LM0046",10,NA,"Day2_.g",40.3
"3270","7dip","Efwild","LM0046",10,NA,"Day3_.g",38.4
"3271","7dip","Efwild","LM0046",10,NA,"Day4_.g",38.5
"3272","7dip","Efwild","LM0046",10,NA,"Day5_.g",39.7
"3273","7dip","Efwild","LM0046",10,NA,"Day6_.g",37.6
"3274","7dip","Efwild","LM0046",10,NA,"Day7_.g",NA
"3275","7dip","Efwild","LM0046",10,NA,"Day8_.g",NA
"3276","7dip","Efwild","LM0046",10,NA,"Day9_.g",NA
"3277","7dip","Efwild","LM0046",10,NA,"Day10_.g",NA
"3278","7dip","Efwild","LM0046",10,NA,"Day11_.g",NA
"3279","7dip","EI64","LM0043",10,NA,"Day.1_.g",40.1
"3280","7dip","EI64","LM0043",10,NA,"Day2_.g",39.3
"3281","7dip","EI64","LM0043",10,NA,"Day3_.g",38
"3282","7dip","EI64","LM0043",10,NA,"Day4_.g",36.3
"3283","7dip","EI64","LM0043",10,NA,"Day5_.g",37.6
"3284","7dip","EI64","LM0043",10,NA,"Day6_.g",35.7
"3285","7dip","EI64","LM0043",10,NA,"Day7_.g",NA
"3286","7dip","EI64","LM0043",10,NA,"Day8_.g",NA
"3287","7dip","EI64","LM0043",10,NA,"Day9_.g",NA
"3288","7dip","EI64","LM0043",10,NA,"Day10_.g",NA
"3289","7dip","EI64","LM0043",10,NA,"Day11_.g",NA
"3290","7dip","Uninf","LM0065",10,NA,"Day.1_.g",41.3
"3291","7dip","Uninf","LM0065",10,NA,"Day2_.g",41.2
"3292","7dip","Uninf","LM0065",10,NA,"Day3_.g",40
"3293","7dip","Uninf","LM0065",10,NA,"Day4_.g",40
"3294","7dip","Uninf","LM0065",10,NA,"Day5_.g",40.5
"3295","7dip","Uninf","LM0065",10,NA,"Day6_.g",39
"3296","7dip","Uninf","LM0065",10,NA,"Day7_.g",NA
"3297","7dip","Uninf","LM0065",10,NA,"Day8_.g",NA
"3298","7dip","Uninf","LM0065",10,NA,"Day9_.g",NA
"3299","7dip","Uninf","LM0065",10,NA,"Day10_.g",NA
"3300","7dip","Uninf","LM0065",10,NA,"Day11_.g",NA
"3301","9dpi","Eflab","LM0033",10,NA,"Day.1_.g",48
"3302","9dpi","Eflab","LM0033",10,NA,"Day2_.g",47.8
"3303","9dpi","Eflab","LM0033",10,NA,"Day3_.g",46.7
"3304","9dpi","Eflab","LM0033",10,NA,"Day4_.g",46.7
"3305","9dpi","Eflab","LM0033",10,NA,"Day5_.g",45
"3306","9dpi","Eflab","LM0033",10,NA,"Day6_.g",45
"3307","9dpi","Eflab","LM0033",10,NA,"Day7_.g",45.6
"3308","9dpi","Eflab","LM0033",10,NA,"Day8_.g",42.6
"3309","9dpi","Eflab","LM0033",10,NA,"Day9_.g",39.4
"3310","9dpi","Eflab","LM0033",10,NA,"Day10_.g",NA
"3311","9dpi","Eflab","LM0033",10,NA,"Day11_.g",NA
"3312","9dpi","Efwild","LM0045",10,NA,"Day.1_.g",40
"3313","9dpi","Efwild","LM0045",10,NA,"Day2_.g",39.9
"3314","9dpi","Efwild","LM0045",10,NA,"Day3_.g",37.4
"3315","9dpi","Efwild","LM0045",10,NA,"Day4_.g",37.8
"3316","9dpi","Efwild","LM0045",10,NA,"Day5_.g",38.2
"3317","9dpi","Efwild","LM0045",10,NA,"Day6_.g",38
"3318","9dpi","Efwild","LM0045",10,NA,"Day7_.g",38.4
"3319","9dpi","Efwild","LM0045",10,NA,"Day8_.g",35.8
"3320","9dpi","Efwild","LM0045",10,NA,"Day9_.g",32.3
"3321","9dpi","Efwild","LM0045",10,NA,"Day10_.g",NA
"3322","9dpi","Efwild","LM0045",10,NA,"Day11_.g",NA
"3323","9dpi","EI64","LM0056",10,NA,"Day.1_.g",41.5
"3324","9dpi","EI64","LM0056",10,NA,"Day2_.g",41
"3325","9dpi","EI64","LM0056",10,NA,"Day3_.g",34.3
"3326","9dpi","EI64","LM0056",10,NA,"Day4_.g",34.8
"3327","9dpi","EI64","LM0056",10,NA,"Day5_.g",39
"3328","9dpi","EI64","LM0056",10,NA,"Day6_.g",41
"3329","9dpi","EI64","LM0056",10,NA,"Day7_.g",40.2
"3330","9dpi","EI64","LM0056",10,NA,"Day8_.g",42.2
"3331","9dpi","EI64","LM0056",10,NA,"Day9_.g",48.8
"3332","9dpi","EI64","LM0056",10,NA,"Day10_.g",NA
"3333","9dpi","EI64","LM0056",10,NA,"Day11_.g",NA
"3334","9dpi","Uninf","LM0091",10,NA,"Day.1_.g",35.5
"3335","9dpi","Uninf","LM0091",10,NA,"Day2_.g",35.3
"3336","9dpi","Uninf","LM0091",10,NA,"Day3_.g",34.8
"3337","9dpi","Uninf","LM0091",10,NA,"Day4_.g",37
"3338","9dpi","Uninf","LM0091",10,NA,"Day5_.g",36
"3339","9dpi","Uninf","LM0091",10,NA,"Day6_.g",36
"3340","9dpi","Uninf","LM0091",10,NA,"Day7_.g",36.5
"3341","9dpi","Uninf","LM0091",10,NA,"Day8_.g",36.5
"3342","9dpi","Uninf","LM0091",10,NA,"Day9_.g",37
"3343","9dpi","Uninf","LM0091",10,NA,"Day10_.g",NA
"3344","9dpi","Uninf","LM0091",10,NA,"Day11_.g",NA
"3345","9dpi","Eflab","LM0073",10,NA,"Day.1_.g",30.8
"3346","9dpi","Eflab","LM0073",10,NA,"Day2_.g",30.6
"3347","9dpi","Eflab","LM0073",10,NA,"Day3_.g",30.6
"3348","9dpi","Eflab","LM0073",10,NA,"Day4_.g",30.6
"3349","9dpi","Eflab","LM0073",10,NA,"Day5_.g",30.9
"3350","9dpi","Eflab","LM0073",10,NA,"Day6_.g",30.4
"3351","9dpi","Eflab","LM0073",10,NA,"Day7_.g",29.1
"3352","9dpi","Eflab","LM0073",10,NA,"Day8_.g",26.8
"3353","9dpi","Eflab","LM0073",10,NA,"Day9_.g",23.5
"3354","9dpi","Eflab","LM0073",10,NA,"Day10_.g",NA
"3355","9dpi","Eflab","LM0073",10,NA,"Day11_.g",NA
"3356","9dpi","Efwild","LM0028",10,NA,"Day.1_.g",35.6
"3357","9dpi","Efwild","LM0028",10,NA,"Day2_.g",35
"3358","9dpi","Efwild","LM0028",10,NA,"Day3_.g",35.8
"3359","9dpi","Efwild","LM0028",10,NA,"Day4_.g",35.8
"3360","9dpi","Efwild","LM0028",10,NA,"Day5_.g",35
"3361","9dpi","Efwild","LM0028",10,NA,"Day6_.g",35
"3362","9dpi","Efwild","LM0028",10,NA,"Day7_.g",35
"3363","9dpi","Efwild","LM0028",10,NA,"Day8_.g",32.2
"3364","9dpi","Efwild","LM0028",10,NA,"Day9_.g",32.3
"3365","9dpi","Efwild","LM0028",10,NA,"Day10_.g",NA
"3366","9dpi","Efwild","LM0028",10,NA,"Day11_.g",NA
"3367","9dpi","EI64","LM0035",10,NA,"Day.1_.g",35.7
"3368","9dpi","EI64","LM0035",10,NA,"Day2_.g",35.6
"3369","9dpi","EI64","LM0035",10,NA,"Day3_.g",35.7
"3370","9dpi","EI64","LM0035",10,NA,"Day4_.g",32.1
"3371","9dpi","EI64","LM0035",10,NA,"Day5_.g",34.2
"3372","9dpi","EI64","LM0035",10,NA,"Day6_.g",33
"3373","9dpi","EI64","LM0035",10,NA,"Day7_.g",33.6
"3374","9dpi","EI64","LM0035",10,NA,"Day8_.g",33.3
"3375","9dpi","EI64","LM0035",10,NA,"Day9_.g",33.8
"3376","9dpi","EI64","LM0035",10,NA,"Day10_.g",NA
"3377","9dpi","EI64","LM0035",10,NA,"Day11_.g",NA
"3378","9dpi","Uninf","LM0023",10,NA,"Day.1_.g",31.8
"3379","9dpi","Uninf","LM0023",10,NA,"Day2_.g",32
"3380","9dpi","Uninf","LM0023",10,NA,"Day3_.g",33.3
"3381","9dpi","Uninf","LM0023",10,NA,"Day4_.g",33
"3382","9dpi","Uninf","LM0023",10,NA,"Day5_.g",34
"3383","9dpi","Uninf","LM0023",10,NA,"Day6_.g",34
"3384","9dpi","Uninf","LM0023",10,NA,"Day7_.g",33.9
"3385","9dpi","Uninf","LM0023",10,NA,"Day8_.g",33.5
"3386","9dpi","Uninf","LM0023",10,NA,"Day9_.g",34.6
"3387","9dpi","Uninf","LM0023",10,NA,"Day10_.g",NA
"3388","9dpi","Uninf","LM0023",10,NA,"Day11_.g",NA
"3389","9dpi","Eflab","LM0080",10,NA,"Day.1_.g",39.1
"3390","9dpi","Eflab","LM0080",10,NA,"Day2_.g",38.8
"3391","9dpi","Eflab","LM0080",10,NA,"Day3_.g",38.3
"3392","9dpi","Eflab","LM0080",10,NA,"Day4_.g",38.8
"3393","9dpi","Eflab","LM0080",10,NA,"Day5_.g",39.1
"3394","9dpi","Eflab","LM0080",10,NA,"Day6_.g",37.6
"3395","9dpi","Eflab","LM0080",10,NA,"Day7_.g",36.4
"3396","9dpi","Eflab","LM0080",10,NA,"Day8_.g",32.4
"3397","9dpi","Eflab","LM0080",10,NA,"Day9_.g",30
"3398","9dpi","Eflab","LM0080",10,NA,"Day10_.g",NA
"3399","9dpi","Eflab","LM0080",10,NA,"Day11_.g",NA
"3400","9dpi","Efwild","LM0030",10,NA,"Day.1_.g",36.8
"3401","9dpi","Efwild","LM0030",10,NA,"Day2_.g",36.8
"3402","9dpi","Efwild","LM0030",10,NA,"Day3_.g",36.1
"3403","9dpi","Efwild","LM0030",10,NA,"Day4_.g",36.4
"3404","9dpi","Efwild","LM0030",10,NA,"Day5_.g",35.9
"3405","9dpi","Efwild","LM0030",10,NA,"Day6_.g",35.9
"3406","9dpi","Efwild","LM0030",10,NA,"Day7_.g",36.2
"3407","9dpi","Efwild","LM0030",10,NA,"Day8_.g",34
"3408","9dpi","Efwild","LM0030",10,NA,"Day9_.g",31.9
"3409","9dpi","Efwild","LM0030",10,NA,"Day10_.g",NA
"3410","9dpi","Efwild","LM0030",10,NA,"Day11_.g",NA
"3411","9dpi","EI64","LM0066",10,NA,"Day.1_.g",33.6
"3412","9dpi","EI64","LM0066",10,NA,"Day2_.g",32.5
"3413","9dpi","EI64","LM0066",10,NA,"Day3_.g",32.3
"3414","9dpi","EI64","LM0066",10,NA,"Day4_.g",31.6
"3415","9dpi","EI64","LM0066",10,NA,"Day5_.g",30.9
"3416","9dpi","EI64","LM0066",10,NA,"Day6_.g",32.4
"3417","9dpi","EI64","LM0066",10,NA,"Day7_.g",33
"3418","9dpi","EI64","LM0066",10,NA,"Day8_.g",33.7
"3419","9dpi","EI64","LM0066",10,NA,"Day9_.g",32.8
"3420","9dpi","EI64","LM0066",10,NA,"Day10_.g",NA
"3421","9dpi","EI64","LM0066",10,NA,"Day11_.g",NA
"3422","9dpi","Uninf","LM0089",10,NA,"Day.1_.g",40
"3423","9dpi","Uninf","LM0089",10,NA,"Day2_.g",40
"3424","9dpi","Uninf","LM0089",10,NA,"Day3_.g",35.1
"3425","9dpi","Uninf","LM0089",10,NA,"Day4_.g",36
"3426","9dpi","Uninf","LM0089",10,NA,"Day5_.g",35
"3427","9dpi","Uninf","LM0089",10,NA,"Day6_.g",34
"3428","9dpi","Uninf","LM0089",10,NA,"Day7_.g",35
"3429","9dpi","Uninf","LM0089",10,NA,"Day8_.g",36
"3430","9dpi","Uninf","LM0089",10,NA,"Day9_.g",36.3
"3431","9dpi","Uninf","LM0089",10,NA,"Day10_.g",NA
"3432","9dpi","Uninf","LM0089",10,NA,"Day11_.g",NA
"3433","11dpi","Eflab","LM0021",10,93.0555555555556,"Day.1_.g",36
"3434","11dpi","Eflab","LM0021",10,93.0555555555556,"Day2_.g",35
"3435","11dpi","Eflab","LM0021",10,93.0555555555556,"Day3_.g",34.5
"3436","11dpi","Eflab","LM0021",10,93.0555555555556,"Day4_.g",35.2
"3437","11dpi","Eflab","LM0021",10,93.0555555555556,"Day5_.g",34.8
"3438","11dpi","Eflab","LM0021",10,93.0555555555556,"Day6_.g",35.4
"3439","11dpi","Eflab","LM0021",10,93.0555555555556,"Day7_.g",32
"3440","11dpi","Eflab","LM0021",10,93.0555555555556,"Day8_.g",27.7
"3441","11dpi","Eflab","LM0021",10,93.0555555555556,"Day9_.g",25
"3442","11dpi","Eflab","LM0021",10,93.0555555555556,"Day10_.g",33.5
"3443","11dpi","Eflab","LM0021",10,93.0555555555556,"Day11_.g",33.5
"3444","11dpi","Efwild","LM0048",10,69.2090395480226,"Day.1_.g",35.4
"3445","11dpi","Efwild","LM0048",10,69.2090395480226,"Day2_.g",35.6
"3446","11dpi","Efwild","LM0048",10,69.2090395480226,"Day3_.g",35.4
"3447","11dpi","Efwild","LM0048",10,69.2090395480226,"Day4_.g",35.8
"3448","11dpi","Efwild","LM0048",10,69.2090395480226,"Day5_.g",35.3
"3449","11dpi","Efwild","LM0048",10,69.2090395480226,"Day6_.g",35.4
"3450","11dpi","Efwild","LM0048",10,69.2090395480226,"Day7_.g",34.7
"3451","11dpi","Efwild","LM0048",10,69.2090395480226,"Day8_.g",30.2
"3452","11dpi","Efwild","LM0048",10,69.2090395480226,"Day9_.g",25
"3453","11dpi","Efwild","LM0048",10,69.2090395480226,"Day10_.g",24.5
"3454","11dpi","Efwild","LM0048",10,69.2090395480226,"Day11_.g",23.5
"3455","11dpi","EI64","LM0072",10,102.694610778443,"Day.1_.g",33.4
"3456","11dpi","EI64","LM0072",10,102.694610778443,"Day2_.g",31.6
"3457","11dpi","EI64","LM0072",10,102.694610778443,"Day3_.g",35.4
"3458","11dpi","EI64","LM0072",10,102.694610778443,"Day4_.g",30
"3459","11dpi","EI64","LM0072",10,102.694610778443,"Day5_.g",28
"3460","11dpi","EI64","LM0072",10,102.694610778443,"Day6_.g",30.5
"3461","11dpi","EI64","LM0072",10,102.694610778443,"Day7_.g",31.6
"3462","11dpi","EI64","LM0072",10,102.694610778443,"Day8_.g",32.6
"3463","11dpi","EI64","LM0072",10,102.694610778443,"Day9_.g",33.8
"3464","11dpi","EI64","LM0072",10,102.694610778443,"Day10_.g",34.3
"3465","11dpi","EI64","LM0072",10,102.694610778443,"Day11_.g",34.4
"3466","11dpi","Uninf","LM0032",10,100,"Day.1_.g",34
"3467","11dpi","Uninf","LM0032",10,100,"Day2_.g",34.6
"3468","11dpi","Uninf","LM0032",10,100,"Day3_.g",35
"3469","11dpi","Uninf","LM0032",10,100,"Day4_.g",34
"3470","11dpi","Uninf","LM0032",10,100,"Day5_.g",34
"3471","11dpi","Uninf","LM0032",10,100,"Day6_.g",34
"3472","11dpi","Uninf","LM0032",10,100,"Day7_.g",34
"3473","11dpi","Uninf","LM0032",10,100,"Day8_.g",34
"3474","11dpi","Uninf","LM0032",10,100,"Day9_.g",34
"3475","11dpi","Uninf","LM0032",10,100,"Day10_.g",34
"3476","11dpi","Uninf","LM0032",10,100,"Day11_.g",34.5
"3477","11dpi","Eflab","LM0025",10,75.7142857142857,"Day.1_.g",42
"3478","11dpi","Eflab","LM0025",10,75.7142857142857,"Day2_.g",41.9
"3479","11dpi","Eflab","LM0025",10,75.7142857142857,"Day3_.g",40.5
"3480","11dpi","Eflab","LM0025",10,75.7142857142857,"Day4_.g",41
"3481","11dpi","Eflab","LM0025",10,75.7142857142857,"Day5_.g",41
"3482","11dpi","Eflab","LM0025",10,75.7142857142857,"Day6_.g",40
"3483","11dpi","Eflab","LM0025",10,75.7142857142857,"Day7_.g",39.4
"3484","11dpi","Eflab","LM0025",10,75.7142857142857,"Day8_.g",35.5
"3485","11dpi","Eflab","LM0025",10,75.7142857142857,"Day9_.g",32.3
"3486","11dpi","Eflab","LM0025",10,75.7142857142857,"Day10_.g",31.8
"3487","11dpi","Eflab","LM0025",10,75.7142857142857,"Day11_.g",33
"3488","11dpi","Efwild","LM0027",10,76.4492753623188,"Day.1_.g",27.6
"3489","11dpi","Efwild","LM0027",10,76.4492753623188,"Day2_.g",27.4
"3490","11dpi","Efwild","LM0027",10,76.4492753623188,"Day3_.g",28.3
"3491","11dpi","Efwild","LM0027",10,76.4492753623188,"Day4_.g",27
"3492","11dpi","Efwild","LM0027",10,76.4492753623188,"Day5_.g",28.4
"3493","11dpi","Efwild","LM0027",10,76.4492753623188,"Day6_.g",28.4
"3494","11dpi","Efwild","LM0027",10,76.4492753623188,"Day7_.g",27.4
"3495","11dpi","Efwild","LM0027",10,76.4492753623188,"Day8_.g",24.7
"3496","11dpi","Efwild","LM0027",10,76.4492753623188,"Day9_.g",22.8
"3497","11dpi","Efwild","LM0027",10,76.4492753623188,"Day10_.g",21.1
"3498","11dpi","Efwild","LM0027",10,76.4492753623188,"Day11_.g",24.7
"3499","11dpi","EI64","LM0078",10,101.156069364162,"Day.1_.g",34.6
"3500","11dpi","EI64","LM0078",10,101.156069364162,"Day2_.g",35.2
"3501","11dpi","EI64","LM0078",10,101.156069364162,"Day3_.g",34.3
"3502","11dpi","EI64","LM0078",10,101.156069364162,"Day4_.g",34
"3503","11dpi","EI64","LM0078",10,101.156069364162,"Day5_.g",32.6
"3504","11dpi","EI64","LM0078",10,101.156069364162,"Day6_.g",34.4
"3505","11dpi","EI64","LM0078",10,101.156069364162,"Day7_.g",34.1
"3506","11dpi","EI64","LM0078",10,101.156069364162,"Day8_.g",34.9
"3507","11dpi","EI64","LM0078",10,101.156069364162,"Day9_.g",35
"3508","11dpi","EI64","LM0078",10,101.156069364162,"Day10_.g",35
"3509","11dpi","EI64","LM0078",10,101.156069364162,"Day11_.g",34.9
"3510","11dpi","Uninf","LM0049",10,100,"Day.1_.g",34
"3511","11dpi","Uninf","LM0049",10,100,"Day2_.g",33
"3512","11dpi","Uninf","LM0049",10,100,"Day3_.g",33.8
"3513","11dpi","Uninf","LM0049",10,100,"Day4_.g",34
"3514","11dpi","Uninf","LM0049",10,100,"Day5_.g",34
"3515","11dpi","Uninf","LM0049",10,100,"Day6_.g",34.6
"3516","11dpi","Uninf","LM0049",10,100,"Day7_.g",34
"3517","11dpi","Uninf","LM0049",10,100,"Day8_.g",34
"3518","11dpi","Uninf","LM0049",10,100,"Day9_.g",33.4
"3519","11dpi","Uninf","LM0049",10,100,"Day10_.g",34
"3520","11dpi","Uninf","LM0049",10,100,"Day11_.g",34
"3521","11dpi","Eflab","LM0031",10,70.9480122324159,"Day.1_.g",32.7
"3522","11dpi","Eflab","LM0031",10,70.9480122324159,"Day2_.g",32.8
"3523","11dpi","Eflab","LM0031",10,70.9480122324159,"Day3_.g",36.5
"3524","11dpi","Eflab","LM0031",10,70.9480122324159,"Day4_.g",32.1
"3525","11dpi","Eflab","LM0031",10,70.9480122324159,"Day5_.g",32.9
"3526","11dpi","Eflab","LM0031",10,70.9480122324159,"Day6_.g",32.6
"3527","11dpi","Eflab","LM0031",10,70.9480122324159,"Day7_.g",31.4
"3528","11dpi","Eflab","LM0031",10,70.9480122324159,"Day8_.g",28
"3529","11dpi","Eflab","LM0031",10,70.9480122324159,"Day9_.g",25
"3530","11dpi","Eflab","LM0031",10,70.9480122324159,"Day10_.g",23.2
"3531","11dpi","Eflab","LM0031",10,70.9480122324159,"Day11_.g",23.1
"3532","11dpi","Efwild","LM0054",10,NA,"Day.1_.g",31
"3533","11dpi","Efwild","LM0054",10,NA,"Day2_.g",31.2
"3534","11dpi","Efwild","LM0054",10,NA,"Day3_.g",30.9
"3535","11dpi","Efwild","LM0054",10,NA,"Day4_.g",30.4
"3536","11dpi","Efwild","LM0054",10,NA,"Day5_.g",30.8
"3537","11dpi","Efwild","LM0054",10,NA,"Day6_.g",30.7
"3538","11dpi","Efwild","LM0054",10,NA,"Day7_.g",30
"3539","11dpi","Efwild","LM0054",10,NA,"Day8_.g",28
"3540","11dpi","Efwild","LM0054",10,NA,"Day9_.g",25.4
"3541","11dpi","Efwild","LM0054",10,NA,"Day10_.g",NA
"3542","11dpi","Efwild","LM0054",10,NA,"Day11_.g",NA
"3543","11dpi","EI64","LM0071",10,101.5625,"Day.1_.g",32
"3544","11dpi","EI64","LM0071",10,101.5625,"Day2_.g",32
"3545","11dpi","EI64","LM0071",10,101.5625,"Day3_.g",30
"3546","11dpi","EI64","LM0071",10,101.5625,"Day4_.g",27
"3547","11dpi","EI64","LM0071",10,101.5625,"Day5_.g",24
"3548","11dpi","EI64","LM0071",10,101.5625,"Day6_.g",28
"3549","11dpi","EI64","LM0071",10,101.5625,"Day7_.g",30.8
"3550","11dpi","EI64","LM0071",10,101.5625,"Day8_.g",31.7
"3551","11dpi","EI64","LM0071",10,101.5625,"Day9_.g",32.5
"3552","11dpi","EI64","LM0071",10,101.5625,"Day10_.g",32.5
"3553","11dpi","EI64","LM0071",10,101.5625,"Day11_.g",33.1
"3554","11dpi","Uninf","LM0053",10,111.038961038961,"Day.1_.g",30.8
"3555","11dpi","Uninf","LM0053",10,111.038961038961,"Day2_.g",31
"3556","11dpi","Uninf","LM0053",10,111.038961038961,"Day3_.g",32
"3557","11dpi","Uninf","LM0053",10,111.038961038961,"Day4_.g",32
"3558","11dpi","Uninf","LM0053",10,111.038961038961,"Day5_.g",32
"3559","11dpi","Uninf","LM0053",10,111.038961038961,"Day6_.g",33
"3560","11dpi","Uninf","LM0053",10,111.038961038961,"Day7_.g",33
"3561","11dpi","Uninf","LM0053",10,111.038961038961,"Day8_.g",34
"3562","11dpi","Uninf","LM0053",10,111.038961038961,"Day9_.g",34
"3563","11dpi","Uninf","LM0053",10,111.038961038961,"Day10_.g",34.2
"3564","11dpi","Uninf","LM0053",10,111.038961038961,"Day11_.g",34.5
"3565","7dip","Eflab","LM0075",11,NA,"Day.1_.g",40
"3566","7dip","Eflab","LM0075",11,NA,"Day2_.g",39
"3567","7dip","Eflab","LM0075",11,NA,"Day3_.g",39
"3568","7dip","Eflab","LM0075",11,NA,"Day4_.g",40
"3569","7dip","Eflab","LM0075",11,NA,"Day5_.g",40
"3570","7dip","Eflab","LM0075",11,NA,"Day6_.g",39
"3571","7dip","Eflab","LM0075",11,NA,"Day7_.g",NA
"3572","7dip","Eflab","LM0075",11,NA,"Day8_.g",NA
"3573","7dip","Eflab","LM0075",11,NA,"Day9_.g",NA
"3574","7dip","Eflab","LM0075",11,NA,"Day10_.g",NA
"3575","7dip","Eflab","LM0075",11,NA,"Day11_.g",NA
"3576","7dip","Efwild","LM0094",11,NA,"Day.1_.g",33.7
"3577","7dip","Efwild","LM0094",11,NA,"Day2_.g",32
"3578","7dip","Efwild","LM0094",11,NA,"Day3_.g",32
"3579","7dip","Efwild","LM0094",11,NA,"Day4_.g",32.3
"3580","7dip","Efwild","LM0094",11,NA,"Day5_.g",33
"3581","7dip","Efwild","LM0094",11,NA,"Day6_.g",32.9
"3582","7dip","Efwild","LM0094",11,NA,"Day7_.g",NA
"3583","7dip","Efwild","LM0094",11,NA,"Day8_.g",NA
"3584","7dip","Efwild","LM0094",11,NA,"Day9_.g",NA
"3585","7dip","Efwild","LM0094",11,NA,"Day10_.g",NA
"3586","7dip","Efwild","LM0094",11,NA,"Day11_.g",NA
"3587","7dip","EI64","LM0029",11,NA,"Day.1_.g",39.9
"3588","7dip","EI64","LM0029",11,NA,"Day2_.g",39.2
"3589","7dip","EI64","LM0029",11,NA,"Day3_.g",38
"3590","7dip","EI64","LM0029",11,NA,"Day4_.g",35
"3591","7dip","EI64","LM0029",11,NA,"Day5_.g",34.5
"3592","7dip","EI64","LM0029",11,NA,"Day6_.g",36.8
"3593","7dip","EI64","LM0029",11,NA,"Day7_.g",NA
"3594","7dip","EI64","LM0029",11,NA,"Day8_.g",NA
"3595","7dip","EI64","LM0029",11,NA,"Day9_.g",NA
"3596","7dip","EI64","LM0029",11,NA,"Day10_.g",NA
"3597","7dip","EI64","LM0029",11,NA,"Day11_.g",NA
"3598","7dip","Uninf","LM0085",11,NA,"Day.1_.g",37.4
"3599","7dip","Uninf","LM0085",11,NA,"Day2_.g",36.2
"3600","7dip","Uninf","LM0085",11,NA,"Day3_.g",35.2
"3601","7dip","Uninf","LM0085",11,NA,"Day4_.g",33.4
"3602","7dip","Uninf","LM0085",11,NA,"Day5_.g",36.8
"3603","7dip","Uninf","LM0085",11,NA,"Day6_.g",36.2
"3604","7dip","Uninf","LM0085",11,NA,"Day7_.g",NA
"3605","7dip","Uninf","LM0085",11,NA,"Day8_.g",NA
"3606","7dip","Uninf","LM0085",11,NA,"Day9_.g",NA
"3607","7dip","Uninf","LM0085",11,NA,"Day10_.g",NA
"3608","7dip","Uninf","LM0085",11,NA,"Day11_.g",NA
"3609","7dip","Eflab","LM0079",11,NA,"Day.1_.g",34.7
"3610","7dip","Eflab","LM0079",11,NA,"Day2_.g",34.6
"3611","7dip","Eflab","LM0079",11,NA,"Day3_.g",34.5
"3612","7dip","Eflab","LM0079",11,NA,"Day4_.g",36.6
"3613","7dip","Eflab","LM0079",11,NA,"Day5_.g",36.1
"3614","7dip","Eflab","LM0079",11,NA,"Day6_.g",34
"3615","7dip","Eflab","LM0079",11,NA,"Day7_.g",NA
"3616","7dip","Eflab","LM0079",11,NA,"Day8_.g",NA
"3617","7dip","Eflab","LM0079",11,NA,"Day9_.g",NA
"3618","7dip","Eflab","LM0079",11,NA,"Day10_.g",NA
"3619","7dip","Eflab","LM0079",11,NA,"Day11_.g",NA
"3620","7dip","Efwild","LM0024",11,NA,"Day.1_.g",40.9
"3621","7dip","Efwild","LM0024",11,NA,"Day2_.g",41.2
"3622","7dip","Efwild","LM0024",11,NA,"Day3_.g",40.9
"3623","7dip","Efwild","LM0024",11,NA,"Day4_.g",40.6
"3624","7dip","Efwild","LM0024",11,NA,"Day5_.g",40.7
"3625","7dip","Efwild","LM0024",11,NA,"Day6_.g",35
"3626","7dip","Efwild","LM0024",11,NA,"Day7_.g",NA
"3627","7dip","Efwild","LM0024",11,NA,"Day8_.g",NA
"3628","7dip","Efwild","LM0024",11,NA,"Day9_.g",NA
