"","EH_ID","labels","dpi","experiment","OPG","relative_weight","mouse_strain","primary_infection","challenge_infection","infection_history","batch","delta","IFNy_CEWE","Eim_MC","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8"
"1070","LM0256","ILS",11,"E7a",142857.142857143,93.7963324229419,"STRA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","LM0256","KLZ",4,"E7a",0,101.053452984783,"STRA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","LM0256","LPS",6,"E7a",0,103.90167772142,"STRA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","LM0256","LRU",7,"E7a",5725.19083969466,100.46820132657,"STRA_STRA","E88",NA,"E88:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","LM0257","BKN",6,"E7a",0,105.109862033725,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","LM0257","CEN",0,"E7a",255656.108597285,100,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","LM0257","CLV",1,"E7a",NA,103.16811446091,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","LM0257","DIN",3,"E7a",NA,103.321410321921,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","LM0257","DIW",7,"E7a",0,101.379662749106,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","LM0257","E7aBEF",1,"E7b",0,98.33,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","LM0257","E7aCJP",0,"E7b",0,100,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","LM0257","E7aDHX",4,"E7b",0,98.24,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","LM0257","E7aEJP",2,"E7b",0,98.95,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","LM0257","E7aJQU",8,"E7b",11986.301369863,89.85,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",-6.93,21.2530814946465,"pos","mLN",58.92,5.075,16.575,15.28,4.445,48.205,0.795,28.355,17.805,7.63,39.93,4.845,26.83
"1084","LM0257","E7aLOW",3,"E7b",0,95.38,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","LM0257","E7aPVX",7,"E7b",236486.486486486,95.69,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","LM0257","E7aTUV",5,"E7b",97750.8650519031,93.63,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","LM0257","E7aUVY",6,"E7b",140625,92.44,"SCHUNT_SCHUNT","NA","E64","E88:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","LM0257","ELP",4,"E7a",0,103.576903423608,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","LM0257","FHI",10,"E7a",93750,102.452733776188,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","LM0257","FOY",2,"E7a",NA,103.219213081247,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","LM0257","IOU",11,"E7a",5434.78260869565,103.372508942259,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","LM0257","JKN",8,"E7a",2218750,102.299437915176,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","LM0257","JOQ",5,"E7a",0,101.328564128769,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","LM0257","LNW",9,"E7a",812500,100.56208482371,"SCHUNT_SCHUNT","E88",NA,"E88:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","LM0258","ACF",7,"E7a",37921.3483146067,100.570450656018,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","LM0258","BMV",0,"E7a",217032.967032967,100,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","LM0258","CEF",3,"E7a",5434.78260869565,90.530519110097,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","LM0258","E7aAEQ",4,"E7b",0,98.38,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","LM0258","E7aCGS",2,"E7b",0,98.63,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","LM0258","E7aFYZ",3,"E7b",0,98.48,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","LM0258","E7aHJU",0,"E7b",0,100,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","LM0258","E7aHKX",7,"E7b",695402.298850575,91.89,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","LM0258","E7aHVW",8,"E7b",34836.0655737705,92.6,"BUSNA_PWD","NA","E64","E64:E64","b",-5.75,22.5199587596992,"pos","mLN",49.925,7.915,15.795,4.28,3.71,75.72,0.765,46.72,33.62,13.385,33.365,1.74,16.375
"1104","LM0258","E7aJXZ",5,"E7b",122685.185185185,93.87,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","LM0258","E7aKMS",6,"E7b",98214.2857142857,94.73,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","LM0258","E7aOPZ",1,"E7b",0,97.16,"BUSNA_PWD","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","LM0258","EJP",6,"E7a",297169.811320755,98.1175128351397,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","LM0258","GLU",1,"E7a",NA,98.3456930975471,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","LM0258","HJO",9,"E7a",NA,NA,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","LM0258","ILP",5,"E7a",578804.347826087,93.6679977181974,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","LM0258","INY",8,"E7a",4054.05405405405,93.4968625213919,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","LM0258","JPZ",10,"E7a",NA,NA,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","LM0258","JQT",11,"E7a",NA,NA,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","LM0258","OSV",4,"E7a",0,92.6411865373645,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","LM0258","QTU",2,"E7a",NA,98.9731888191671,"BUSNA_PWD","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","LM0259","BFW",7,"E7a",250000,104.46791226645,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","LM0259","BUW",5,"E7a",482142.857142857,99.9187652315191,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","LM0259","CRU",1,"E7a",NA,100.365556458164,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","LM0259","E7aAFV",2,"E7b",0,101.25,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","LM0259","E7aALR",0,"E7b",0,100,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","LM0259","E7aCLS",5,"E7b",225000,98.82,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","LM0259","E7aDKW",4,"E7b",0,98.79,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","LM0259","E7aFGV",1,"E7b",0,102.73,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","LM0259","E7aGHI",8,"E7b",2906.97674418605,98.03,"STRA_BUSNA","NA","E64","E64:E64","b",-8,41.1760044409716,"neg","mLN",43.27,7.155,16.365,10.45,5.485,65.425,1.17,29.27,10.565,11.43,47.355,3.415,26.765
"1125","LM0259","E7aGHL",6,"E7b",410828.025477707,99.58,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","LM0259","E7aGTW",3,"E7b",0,101.97,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","LM0259","E7aNUY",7,"E7b",48913.0434782609,101.9,"STRA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","LM0259","EGM",0,"E7a",100825.471698113,100,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","LM0259","EHI",11,"E7a",NA,NA,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","LM0259","ESW",9,"E7a",NA,NA,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","LM0259","IWZ",8,"E7a",10330.5785123967,102.396425670187,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","LM0259","JXZ",10,"E7a",NA,NA,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","LM0259","KMU",3,"E7a",0,105.645816409423,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","LM0259","KQT",2,"E7a",NA,102.071486596263,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","LM0259","MQU",4,"E7a",8000,101.502843216897,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","LM0259","QSX",6,"E7a",432500,100.649878147847,"STRA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","LM0260","ACX",7,"E7a",88888.8888888889,86.8722028841372,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","LM0260","AEY",0,"E7a",262121.212121212,100,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","LM0260","AKW",11,"E7a",NA,NA,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","LM0260","E7bAUZ",6,"E7b",45289.8550724638,89.59338387,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","LM0260","E7bCKT",0,"E7b",0,100,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","LM0260","E7bGHV",8,"E7b",0,93.24603722,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",-11.9,11.2982790313474,"neg","mLN",53.24,5.215,41.605,11.28,6.795,59.59,1.225,36.96,12.14,10.91,47.475,2.62,16.955
"1143","LM0260","E7bGIT",4,"E7b",0,97.00206754,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","LM0260","E7bITX",3,"E7b",0,101.1716058,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","LM0260","E7bJKZ",5,"E7b",109433.962264151,99.06960717,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","LM0260","E7bNTU",7,"E7b",0,94.48656099,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","LM0260","E7bRSU",1,"E7b",0,102.7567195,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","LM0260","E7bRTX",2,"E7b",0,100.9993108,"SCHUNT_SCHUNT","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","LM0260","ENS",3,"E7a",2403.84615384615,96.4196916956738,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","LM0260","FQW",6,"E7a",146226.41509434,92.2923918448533,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","LM0260","GUZ",5,"E7a",259090.909090909,92.3421183490801,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","LM0260","HKM",2,"E7a",NA,96.7677772252611,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","LM0260","KNP",10,"E7a",NA,NA,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","LM0260","LOV",8,"E7a",43233.0827067669,90.551964196917,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","LM0260","LUX",1,"E7a",NA,99.1049229239185,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","LM0260","MNZ",9,"E7a",NA,NA,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","LM0260","NWY",4,"E7a",9523.80952380952,96.2207856787668,"SCHUNT_SCHUNT","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","LM0261","CHT",1,"E7a",NA,102.665799739922,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","LM0261","CIN",10,"E7a",NA,NA,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","LM0261","CJM",7,"E7a",142857.142857143,102.470741222367,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","LM0261","CNO",0,"E7a",0,100,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","LM0261","DMP",2,"E7a",NA,100.195058517555,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","LM0261","DQS",4,"E7a",5050.50505050505,97.9193758127438,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","LM0261","E7aCFZ",4,"E7b",0,94.62,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","LM0261","E7aCLZ",1,"E7b",0,98.61,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","LM0261","E7aCNO",5,"E7b",0,96.27,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","LM0261","E7aDLN",0,"E7b",0,100,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","LM0261","E7aDMN",2,"E7b",0,98.51,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","LM0261","E7aDTW",3,"E7b",0,97.36,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","LM0261","E7aFGZ",6,"E7b",0,97.41,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","LM0261","E7aKOP",8,"E7b",0,93.03,"PWD_SCHUNT","NA","E88","E64:E88","b",-5.9,22.7925981911959,"neg","mLN",49.35,9.015,8.26,4.37,1.535,22.665,0.58,19.23,26.665,4.74,7.56,1.76,14.625
"1172","LM0261","E7aPRZ",7,"E7b",0,98.26,"PWD_SCHUNT","NA","E88","E64:E88","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","LM0261","GOS",6,"E7a",784246.575342466,98.6345903771131,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","LM0261","HQS",8,"E7a",142857.142857143,107.152145643693,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","LM0261","IKN",5,"E7a",262048.192771084,95.7737321196359,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","LM0261","IMU",9,"E7a",NA,NA,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","LM0261","IUV",3,"E7a",0,103.381014304291,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","LM0261","SVW",11,"E7a",NA,NA,"PWD_SCHUNT","E64",NA,"E64:E88","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","LM0262","ANV",3,"E7a",6993.00699300699,105.446194225722,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","LM0262","CTU",0,"E7a",92727.2727272727,100,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","LM0262","E7bABO",8,"E7b",1760.56338028169,108.613346,"BUSNA_BUSNA","NA","E64","E64:E64","b",-10.06,0.225145312864292,"neg","mLN",28.295,27.23,38.21,8.875,5.925,65.7,1.935,41.455,35.575,19.175,31.745,3.055,19.105
"1182","LM0262","E7bAMV",5,"E7b",58139.5348837209,103.8334122,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","LM0262","E7bBKV",4,"E7b",0,108.660672,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","LM0262","E7bCFV",2,"E7b",0,103.8807383,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","LM0262","E7bFHK",7,"E7b",6329.11392405063,105.3951727,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","LM0262","E7bHKS",1,"E7b",0,101.8930431,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","LM0262","E7bHQZ",0,"E7b",0,100,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","LM0262","E7bNRV",3,"E7b",0,104.7326077,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","LM0262","E7bNSX",6,"E7b",57262.5698324022,98.95882631,"BUSNA_BUSNA","NA","E64","E64:E64","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","LM0262","EUX",2,"E7a",NA,105.643044619423,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","LM0262","FQR",11,"E7a",NA,NA,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","LM0262","GHW",9,"E7a",NA,NA,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","LM0262","GMO",4,"E7a",3225.8064516129,101.377952755906,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","LM0262","KTV",1,"E7a",NA,97.7034120734908,"BUSNA_BUSNA","E64",NA,"E64:E64","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
