"","EH_ID","dpi","label","delta","IFNy_CEWE","Eim_MC","total_oocysts","infection_history","weight_change","primary","challenge","Strain","EXP_type","OPG","weight","weight_dpi0","faeces_weight","batch","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","label.1","totalOocysts"
"1061","LM_0358",11,"P4aZCB",NA,NA,NA,11261.2612612613,"E88:E64",80.6868686868687,"E88",NA,"SWISS","CLS",NA,39.94,49.5,2.22,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000
"1062","LM_0359",0,"P4aLSH",NA,NA,NA,NA,"E88:UNI",100,"E88",NA,"SWISS","CLS",NA,46.7,46.7,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","LM_0359",0,"P4bHXA",NA,NA,NA,NA,"E88:UNI",100,NA,"UNI","SWISS","CLS",NA,42.12,42.12,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","LM_0359",1,"P4aMFY",NA,NA,NA,0,"E88:UNI",95.610278372591,"E88",NA,"SWISS","CLS",NA,44.65,46.7,0.98,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1065","LM_0359",1,"P4bIWL",NA,NA,NA,0,"E88:UNI",99.7388414055081,NA,"UNI","SWISS","CLS",NA,42.01,42.12,1.65,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1066","LM_0359",2,"P4aEJC",NA,NA,NA,0,"E88:UNI",92.1413276231263,"E88",NA,"SWISS","CLS",NA,43.03,46.7,0.61,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1067","LM_0359",2,"P4bHYK",NA,NA,NA,0,"E88:UNI",100.735992402659,NA,"UNI","SWISS","CLS",NA,42.43,42.12,1.39,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1068","LM_0359",3,"P4aGAQ",NA,NA,NA,0,"E88:UNI",91.4132762312634,"E88",NA,"SWISS","CLS",NA,42.69,46.7,0.93,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1069","LM_0359",3,"P4bYZQ",NA,NA,NA,0,"E88:UNI",97.3171889838557,NA,"UNI","SWISS","CLS",NA,40.99,42.12,1.44,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1070","LM_0359",4,"P4aGTB",NA,NA,NA,0,"E88:UNI",90.6852248394004,"E88",NA,"SWISS","CLS",NA,42.35,46.7,1.04,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1071","LM_0359",4,"P4bBUU",NA,NA,NA,0,"E88:UNI",97.8632478632479,NA,"UNI","SWISS","CLS",NA,41.22,42.12,1.66,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1072","LM_0359",5,"P4aBID",NA,NA,NA,6250,"E88:UNI",89.1006423982869,"E88",NA,"SWISS","CLS",NA,41.61,46.7,0.8,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"1073","LM_0359",5,"P4bWAH",NA,NA,NA,0,"E88:UNI",98.7179487179487,NA,"UNI","SWISS","CLS",NA,41.58,42.12,1.49,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1074","LM_0359",6,"P4aEVI",NA,NA,NA,1887878.78787879,"E88:UNI",89.7858672376874,"E88",NA,"SWISS","CLS",NA,41.93,46.7,1.65,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3115000
"1075","LM_0359",6,"P4bBBB",NA,NA,NA,0,"E88:UNI",98.8603988603989,NA,"UNI","SWISS","CLS",NA,41.64,42.12,1.48,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1076","LM_0359",7,"P4aOZG",NA,NA,NA,377952.755905512,"E88:UNI",86.2955032119914,"E88",NA,"SWISS","CLS",NA,40.3,46.7,1.27,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480000
"1077","LM_0359",7,"P4bIAM",NA,NA,NA,0,"E88:UNI",98.7179487179487,NA,"UNI","SWISS","CLS",NA,41.58,42.12,0.9,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1078","LM_0359",8,"P4aFXB",NA,NA,NA,622362.869198312,"E88:UNI",87.2162740899358,"E88",NA,"SWISS","CLS",NA,40.73,46.7,2.37,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475000
"1079","LM_0359",8,"P4bYNV",-8.60266666666667,271.95186278651,"neg",0,"E88:UNI",97.7920227920228,NA,"UNI","SWISS","CLS",NA,41.19,42.12,2.21,"b","mLN",31.5,17.5,13.6,17.5,5.73,19.4,2.35,12.4,14.7,3.37,11.8,6.59,7.21,"P4bYNV",0
"1080","LM_0359",8,"P4bYNV",-8.60266666666667,271.95186278651,"neg",0,"E88:UNI",97.7920227920228,NA,"UNI","SWISS","CLS",NA,41.19,42.12,2.21,"b","Spleen",18.2,16,20.2,4.45,14.3,13.8,1.53,9.69,9.24,13.4,7.65,15.6,18.2,"P4bYNV",0
"1081","LM_0359",9,"P4aULF",NA,NA,NA,165354.330708661,"E88:UNI",86.2312633832977,"E88",NA,"SWISS","CLS",NA,40.27,46.7,1.27,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210000
"1082","LM_0359",10,"P4aXYX",NA,NA,NA,81761.0062893082,"E88:UNI",85.0963597430407,"E88",NA,"SWISS","CLS",NA,39.74,46.7,1.59,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000
"1083","LM_0359",11,"P4aEER",NA,NA,NA,18181.8181818182,"E88:UNI",87.7087794432548,"E88",NA,"SWISS","CLS",NA,40.96,46.7,2.2,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000
"1084","LM_0360",0,"P4aOBV",NA,NA,NA,NA,"Eflab:E88",100,"Eflab",NA,"SWISS","CLS",NA,42.1,42.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","LM_0360",0,"P4bICB",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","LM_0360",1,"P4aQPN",NA,NA,NA,0,"Eflab:E88",99.9524940617577,"Eflab",NA,"SWISS","CLS",NA,42.08,42.1,1.8,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1087","LM_0360",1,"P4bPBV",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","LM_0360",2,"P4aZFS",NA,NA,NA,3787.87878787879,"Eflab:E88",98.7173396674584,"Eflab",NA,"SWISS","CLS",NA,41.56,42.1,1.32,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"1089","LM_0360",2,"P4bGYV",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","LM_0360",3,"P4aILN",NA,NA,NA,0,"Eflab:E88",100.403800475059,"Eflab",NA,"SWISS","CLS",NA,42.27,42.1,1.35,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1091","LM_0360",3,"P4bWUH",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","LM_0360",4,"P4aVPK",NA,NA,NA,0,"Eflab:E88",98.8836104513064,"Eflab",NA,"SWISS","CLS",NA,41.63,42.1,2.12,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1093","LM_0360",4,"P4bFPJ",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","LM_0360",5,"P4aCUI",NA,NA,NA,357142.857142857,"Eflab:E88",89.3111638954869,"Eflab",NA,"SWISS","CLS",NA,37.6,42.1,0.77,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275000
"1095","LM_0360",5,"P4bOQR",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","LM_0360",6,"P4aEAQ",NA,NA,NA,1222222.22222222,"Eflab:E88",85.8669833729216,"Eflab",NA,"SWISS","CLS",NA,36.15,42.1,0.18,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220000
"1097","LM_0360",6,"P4bIBH",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","LM_0360",7,"P4aRBY",NA,NA,NA,1e+06,"Eflab:E88",77.9097387173397,"Eflab",NA,"SWISS","CLS",NA,32.8,42.1,0.12,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000
"1099","LM_0360",7,"P4bDXI",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","LM_0360",8,"P4aIQD",NA,NA,NA,NA,"Eflab:E88",NA,"Eflab",NA,"SWISS","CLS",NA,NA,42.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","LM_0360",8,"P4bVPL",NA,NA,NA,NA,"Eflab:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","LM_0360",9,"P4aSYQ",NA,NA,NA,NA,"Eflab:E88",NA,"Eflab",NA,"SWISS","CLS",NA,NA,42.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","LM_0360",10,"P4aECQ",NA,NA,NA,NA,"Eflab:E88",NA,"Eflab",NA,"SWISS","CLS",NA,NA,42.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","LM_0360",11,"P4aHGF",NA,NA,NA,NA,"Eflab:E88",NA,"Eflab",NA,"SWISS","CLS",NA,NA,42.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","LM_0361",0,"P4aXJK",NA,NA,NA,NA,"Eflab:E88",100,"Eflab",NA,"SWISS","CLS",NA,46.1,46.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","LM_0361",0,"P4bNCD",NA,NA,NA,NA,"Eflab:E88",100,NA,"E88","SWISS","CLS",NA,43.11,43.11,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","LM_0361",1,"P4aQVI",NA,NA,NA,0,"Eflab:E88",93.644251626898,"Eflab",NA,"SWISS","CLS",NA,43.17,46.1,0.47,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1108","LM_0361",1,"P4bSBW",NA,NA,NA,0,"Eflab:E88",97.9355138019021,NA,"E88","SWISS","CLS",NA,42.22,43.11,1.32,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1109","LM_0361",2,"P4aKBV",NA,NA,NA,9259.25925925926,"Eflab:E88",91.7570498915401,"Eflab",NA,"SWISS","CLS",NA,42.3,46.1,0.54,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"1110","LM_0361",2,"P4bIXP",NA,NA,NA,0,"Eflab:E88",99.002551612155,NA,"E88","SWISS","CLS",NA,42.68,43.11,1.41,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1111","LM_0361",3,"P4aJLK",NA,NA,NA,0,"Eflab:E88",91.3015184381779,"Eflab",NA,"SWISS","CLS",NA,42.09,46.1,0.92,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1112","LM_0361",3,"P4bWGQ",NA,NA,NA,0,"Eflab:E88",95.940617026212,NA,"E88","SWISS","CLS",NA,41.36,43.11,1.28,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1113","LM_0361",4,"P4aJQX",NA,NA,NA,0,"Eflab:E88",88.4815618221258,"Eflab",NA,"SWISS","CLS",NA,40.79,46.1,1.48,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1114","LM_0361",4,"P4bTXK",NA,NA,NA,0,"Eflab:E88",96.6829041985618,NA,"E88","SWISS","CLS",NA,41.68,43.11,2.61,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1115","LM_0361",5,"P4aZBG",NA,NA,NA,81395.3488372093,"Eflab:E88",84.4034707158351,"Eflab",NA,"SWISS","CLS",NA,38.91,46.1,0.86,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000
"1116","LM_0361",5,"P4bIOZ",NA,NA,NA,174672.489082969,"Eflab:E88",92.6235212247738,NA,"E88","SWISS","CLS",NA,39.93,43.11,2.29,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05
"1117","LM_0361",6,"P4aFOM",NA,NA,NA,983333.333333333,"Eflab:E88",81.1713665943601,"Eflab",NA,"SWISS","CLS",NA,37.42,46.1,0.3,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295000
"1118","LM_0361",6,"P4bOOO",NA,NA,NA,571428.571428571,"Eflab:E88",88.9816747854326,NA,"E88","SWISS","CLS",NA,38.36,43.11,0.98,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560000
"1119","LM_0361",7,"P4aVCP",NA,NA,NA,1743055.55555556,"Eflab:E88",82.2993492407809,"Eflab",NA,"SWISS","CLS",NA,37.94,46.1,1.44,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510000
"1120","LM_0361",7,"P4bHHA",NA,NA,NA,112500,"Eflab:E88",82.0227325446532,NA,"E88","SWISS","CLS",NA,35.36,43.11,0.8,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000
"1121","LM_0361",8,"P4aBFV",NA,NA,NA,1676991.15044248,"Eflab:E88",81.8004338394794,"Eflab",NA,"SWISS","CLS",NA,37.71,46.1,1.13,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895000
"1122","LM_0361",8,"P4bRLM",-4.80946666666667,243.699389206344,"pos",5769.23076923077,"Eflab:E88",87.0099744838785,NA,"E88","SWISS","CLS",NA,37.51,43.11,2.6,"b","mLN",14.7,18.9,30,20,12.4,58.7,3.03,58,7.3,10.2,23.5,9.7,21.5,"P4bRLM",15000
"1123","LM_0361",8,"P4bRLM",-4.80946666666667,243.699389206344,"pos",5769.23076923077,"Eflab:E88",87.0099744838785,NA,"E88","SWISS","CLS",NA,37.51,43.11,2.6,"b","Spleen",15.8,21.5,21.9,3.68,19.5,46.4,1.9,53.6,7.31,21,22.1,17.3,31.3,"P4bRLM",15000
"1124","LM_0361",9,"P4aFTM",NA,NA,NA,1434977.57847534,"Eflab:E88",85.3796095444685,"Eflab",NA,"SWISS","CLS",NA,39.36,46.1,2.23,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200000
"1125","LM_0361",10,"P4aZRL",NA,NA,NA,190201.729106628,"Eflab:E88",86.8546637744035,"Eflab",NA,"SWISS","CLS",NA,40.04,46.1,3.47,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660000
"1126","LM_0361",11,"P4aIJW",NA,NA,NA,42654.028436019,"Eflab:E88",88.2429501084599,"Eflab",NA,"SWISS","CLS",NA,40.68,46.1,2.11,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000
"1127","LM_0362",0,"P4aMOX",NA,NA,NA,NA,"Eflab:E64",100,"Eflab",NA,"SWISS","CLS",NA,51.1,51.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","LM_0362",0,"P4bYHW",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","LM_0362",1,"P4aVQC",NA,NA,NA,0,"Eflab:E64",96.692759295499,"Eflab",NA,"SWISS","CLS",NA,49.41,51.1,1.21,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1130","LM_0362",1,"P4bTTS",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","LM_0362",2,"P4aZCH",NA,NA,NA,8928.57142857143,"Eflab:E64",94.1682974559687,"Eflab",NA,"SWISS","CLS",NA,48.12,51.1,0.56,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"1132","LM_0362",2,"P4aZCH",NA,NA,NA,44642.8571428571,"Eflab:E64",94.1682974559687,"Eflab",NA,"SWISS","CLS",NA,48.12,51.1,0.56,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000
"1133","LM_0362",2,"P4bBHX",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","LM_0362",3,"P4aIAF",NA,NA,NA,0,"Eflab:E64",93.2876712328767,"Eflab",NA,"SWISS","CLS",NA,47.67,51.1,0.77,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1135","LM_0362",3,"P4bOXC",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","LM_0362",4,"P4aCLL",NA,NA,NA,0,"Eflab:E64",91.2915851272016,"Eflab",NA,"SWISS","CLS",NA,46.65,51.1,1.22,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1137","LM_0362",4,"P4bISV",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","LM_0362",5,"P4aUAQ",NA,NA,NA,68750,"Eflab:E64",87.9256360078278,"Eflab",NA,"SWISS","CLS",NA,44.93,51.1,0.8,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000
"1139","LM_0362",5,"P4bQNU",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","LM_0362",6,"P4aPSG",NA,NA,NA,215909.090909091,"Eflab:E64",84.3444227005871,"Eflab",NA,"SWISS","CLS",NA,43.1,51.1,0.44,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000
"1141","LM_0362",6,"P4bZJC",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","LM_0362",7,"P4aKCF",NA,NA,NA,211538.461538462,"Eflab:E64",81.252446183953,"Eflab",NA,"SWISS","CLS",NA,41.52,51.1,0.52,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000
"1143","LM_0362",7,"P4bFUA",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","LM_0362",8,"P4aDTP",NA,NA,NA,1353658.53658537,"Eflab:E64",77.573385518591,"Eflab",NA,"SWISS","CLS",NA,39.64,51.1,0.41,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555000
"1145","LM_0362",8,"P4bDAR",NA,NA,NA,NA,"Eflab:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","LM_0362",9,"P4aPUM",NA,NA,NA,4e+05,"Eflab:E64",74.2074363992172,"Eflab",NA,"SWISS","CLS",NA,37.92,51.1,0.3,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000
"1147","LM_0362",10,"P4aBGC",NA,NA,NA,21739.1304347826,"Eflab:E64",71.6634050880626,"Eflab",NA,"SWISS","CLS",NA,36.62,51.1,0.23,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"1148","LM_0362",11,"P4aEUW",NA,NA,NA,NA,"Eflab:E64",NA,"Eflab",NA,"SWISS","CLS",NA,NA,51.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","LM_0363",0,"P4aIUQ",NA,NA,NA,NA,"Eflab:UNI",100,"Eflab",NA,"SWISS","CLS",NA,46.7,46.7,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","LM_0363",0,"P4bYYO",NA,NA,NA,NA,"Eflab:UNI",100,NA,"UNI","SWISS","CLS",NA,43.11,43.11,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","LM_0363",1,"P4aPQW",NA,NA,NA,0,"Eflab:UNI",97.558886509636,"Eflab",NA,"SWISS","CLS",NA,45.56,46.7,1.17,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1152","LM_0363",1,"P4bIAN",NA,NA,NA,0,"Eflab:UNI",100.951055439573,NA,"UNI","SWISS","CLS",NA,43.52,43.11,2.15,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1153","LM_0363",2,"P4aVMI",NA,NA,NA,0,"Eflab:UNI",94.9678800856531,"Eflab",NA,"SWISS","CLS",NA,44.35,46.7,0.76,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1154","LM_0363",2,"P4bQCB",NA,NA,NA,0,"Eflab:UNI",100.046392948272,NA,"UNI","SWISS","CLS",NA,43.13,43.11,1.88,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1155","LM_0363",3,"P4aSHF",NA,NA,NA,0,"Eflab:UNI",95.9528907922912,"Eflab",NA,"SWISS","CLS",NA,44.81,46.7,1.09,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1156","LM_0363",3,"P4bRBY",NA,NA,NA,0,"Eflab:UNI",97.6107631639991,NA,"UNI","SWISS","CLS",NA,42.08,43.11,2.01,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1157","LM_0363",4,"P4aOEA",NA,NA,NA,0,"Eflab:UNI",92.3126338329764,"Eflab",NA,"SWISS","CLS",NA,43.11,46.7,1.15,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1158","LM_0363",4,"P4bLHZ",NA,NA,NA,0,"Eflab:UNI",97.6803525864069,NA,"UNI","SWISS","CLS",NA,42.11,43.11,2.51,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1159","LM_0363",5,"P4aFCS",NA,NA,NA,126262.626262626,"Eflab:UNI",90.2141327623126,"Eflab",NA,"SWISS","CLS",NA,42.13,46.7,0.99,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000
"1160","LM_0363",5,"P4bIYG",NA,NA,NA,0,"Eflab:UNI",98.306657388077,NA,"UNI","SWISS","CLS",NA,42.38,43.11,2.17,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1161","LM_0363",6,"P4aAQN",NA,NA,NA,412087.912087912,"Eflab:UNI",89.1220556745182,"Eflab",NA,"SWISS","CLS",NA,41.62,46.7,0.91,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375000
"1162","LM_0363",6,"P4bRAP",NA,NA,NA,0,"Eflab:UNI",97.4947807933194,NA,"UNI","SWISS","CLS",NA,42.03,43.11,3.1,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"1163","LM_0363",7,"P4aETW",NA,NA,NA,371794.871794872,"Eflab:UNI",84.7537473233405,"Eflab",NA,"SWISS","CLS",NA,39.58,46.7,1.17,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435000
"1164","LM_0363",7,"P4bKGL",NA,NA,NA,0,"Eflab:UNI",97.8195314312225,NA,"UNI","SWISS","CLS",NA,42.17,43.11,2.44,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
