"","EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"1543","LM0239","E57aE7aEFQ","E7",19.33,19.41,"99.59",1.99,3,"challenge"
"1544","LM0292","E57aE7bSYZ","E7",22.06,22.15,"99.59367946",1.12,3,"challenge"
"1545","LM0227","E57aE7aIPS","E7",23.8,23.86,"99.75",1.5,3,"challenge"
"1546","LM0265","E57aE7bEIS","E7",26.41,26.43,"99.92432841",1.47,3,"challenge"
"1547","LM0293","E57aE7bAHT","E7",20.74,20.74,"100",1.35,3,"challenge"
"1548","LM0254","E57aE7aCHI","E7",22.35,22.32,"100.13",2.15,3,"challenge"
"1549","LM0238","E57aE7aKUZ","E7",21.42,21.39,"100.14",1.46,3,"challenge"
"1550","LM0234","E57aE7aEKV","E7",33,32.76,"100.73",1.46,3,"challenge"
"1551","LM0288","E57aE7bAEG","E7",19.93,19.74,"100.9625127",1.3,3,"challenge"
"1552","LM0260","E57aE7bITX","E7",29.36,29.02,"101.1716058",1.61,3,"challenge"
"1553","LM0285","E57aE7bCHZ","E7",19.68,19.43,"101.2866701",2.01,3,"challenge"
"1554","LM0284","E57aE7bFMV","E7",22.76,22.39,"101.6525234",1.95,3,"challenge"
"1555","LM0259","E57aE7aGTW","E7",29.46,28.89,"101.97",1.68,3,"challenge"
"1556","LM0264","E57aE7aENV","E7",18.27,17.88,"102.18",0.89,3,"challenge"
"1557","LM0232","E57aE7aGIU","E7",27,26.37,"102.39",1.35,3,"challenge"
"1558","LM0277","E57aE7bABP","E7",24.49,23.88,"102.5544389",1.62,3,"challenge"
"1559","LM0263","E57aE7bQRT","E7",21.82,21.25,"102.6823529",1.48,3,"challenge"
"1560","LM0233","E57aE7aERY","E7",30.71,29.77,"103.16",1.66,3,"challenge"
"1561","LM0278","E57aE7bKMP","E7",21.63,20.88,"103.591954",1.11,3,"challenge"
"1562","LM0240","E57aE7aEKX","E7",21.24,20.45,"103.86",1.6,3,"challenge"
"1563","LM0236","E57aE7aADG","E7",27.45,26.25,"104.57",2.11,3,"challenge"
"1564","LM0275","E57aE7bUWZ","E7",21.81,20.83,"104.7047528",1.56,3,"challenge"
"1565","LM0262","E57aE7bNRV","E7",22.13,21.13,"104.7326077",0.94,3,"challenge"
"1566","LM0291","E57aE7bHLV","E7",26.09,24.85,"104.9899396",1.45,3,"challenge"
"1567","LM0280","E57aE7bNXY","E7",18.57,17.57,"105.6915196",1.18,3,"challenge"
"1568","LM0256","E57aE7aKNQ","E7",30.92,29.15,"106.07",1.93,3,"challenge"
"1569","LM0231","E57aE7aBMW","E7",22,20.69,"106.33",2.09,3,"challenge"
"1570","LM0287","E57aE7bAST","E7",20.03,18.83,"106.3728093",1.27,3,"challenge"
"1571","LM0286","E57aE7bDKV","E7",20.3,19.07,"106.4499213",1.57,3,"challenge"
"1572","LM0276","E57aE7bESY","E7",32.1,29.59,"108.4825955",2.38,3,"challenge"
"1573","LM0282","E57aE7bAUW","E7",32.85,30.09,"109.1724826",1.65,3,"challenge"
"1574","LM0228","E57aE7aCWZ","E7",24.85,21.23,"117.05",1.69,3,"challenge"
"1575","LM0266","E57aE7aFLN","E7",21.47,23.94,"89.68",1.36,4,"challenge"
"1576","LM0248","E57aE7aAQW","E7",21.73,23.46,"92.63",2.33,4,"challenge"
"1577","LM0289","E57aE7bIRU","E7",22.44,23.93,"93.77350606",2.03,4,"challenge"
"1578","LM0271","E57aE7aAGI","E7",22.8,24.25,"94.02",4.02,4,"challenge"
"1579","LM0270","E57aE7bBTZ","E7",22.6,23.89,"94.60025115",1.75,4,"challenge"
"1580","LM0261","E57aE7aCFZ","E7",19.01,20.09,"94.62",2.52,4,"challenge"
"1581","LM0295","E57aE7bDRT","E7",20.2,21.31,"94.79117785",1.07,4,"challenge"
"1582","LM0268","E57aE7aDGZ","E7",19.79,20.84,"94.96",2.21,4,"challenge"
"1583","LM0227","E57aE7aELZ","E7",22.88,23.86,"95.89",2.23,4,"challenge"
"1584","LM0255","E57aE7aCHX","E7",17.69,18.26,"96.88",1.74,4,"challenge"
"1585","LM0260","E57aE7bGIT","E7",28.15,29.02,"97.00206754",1.03,4,"challenge"
"1586","LM0249","E57aE7aMPU","E7",25.53,26.1,"97.82",3.25,4,"challenge"
"1587","LM0247","E57aE7aGOV","E7",26.54,27.13,"97.83",3.97,4,"challenge"
"1588","LM0235","E57aE7aDHL","E7",19.17,19.58,"97.91",1.9,4,"challenge"
"1589","LM0265","E57aE7bFGW","E7",25.91,26.43,"98.03253878",1.09,4,"challenge"
"1590","LM0257","E57aE7aDHX","E7",22.35,22.75,"98.24",3.66,4,"challenge"
"1591","LM0258","E57aE7aAEQ","E7",19.42,19.74,"98.38",1.24,4,"challenge"
"1592","LM0229","E57aE7aLUV","E7",18.78,19.06,"98.53",2.35,4,"challenge"
"1593","LM0238","E57aE7aINU","E7",21.13,21.39,"98.78",1.32,4,"challenge"
"1594","LM0259","E57aE7aDKW","E7",28.54,28.89,"98.79",1.86,4,"challenge"
"1595","LM0285","E57aE7bCMQ","E7",19.21,19.43,"98.86773031",0.77,4,"challenge"
"1596","LM0239","E57aE7aKMO","E7",19.28,19.41,"99.33",3.74,4,"challenge"
"1597","LM0251","E57aE7aAMS","E7",23.05,23.16,"99.53",2.01,4,"challenge"
"1598","LM0269","E57aE7bSUZ","E7",21.51,21.6,"99.58333333",0.94,4,"challenge"
"1599","LM0293","E57aE7bBNW","E7",20.76,20.74,"100.096432",0.81,4,"challenge"
"1600","LM0254","E57aE7aDMP","E7",22.36,22.32,"100.18",3.93,4,"challenge"
"1601","LM0292","E57aE7bSXY","E7",22.3,22.15,"100.6772009",1.14,4,"challenge"
"1602","LM0294","E57aE7bLPQ","E7",17.14,17.02,"100.7050529",0.54,4,"challenge"
"1603","LM0284","E57aE7bKLT","E7",22.56,22.39,"100.7592675",1.26,4,"challenge"
"1604","LM0234","E57aE7aCET","E7",33.03,32.76,"100.82",2.3,4,"challenge"
"1605","LM0277","E57aE7bSWZ","E7",24.13,23.88,"101.0469012",1.48,4,"challenge"
"1606","LM0232","E57aE7aBFJ","E7",26.65,26.37,"101.06",1.92,4,"challenge"
"1607","LM0279","E57aE7bBHX","E7",21.64,21.35,"101.3583138",0.68,4,"challenge"
"1608","LM0286","E57aE7bBNT","E7",19.36,19.07,"101.5207132",1.36,4,"challenge"
"1609","LM0272","E57aE7bCTU","E7",23.14,22.77,"101.6249451",1.17,4,"challenge"
"1610","LM0273","E57aE7bBQV","E7",22.17,21.7,"102.1658986",1.43,4,"challenge"
"1611","LM0283","E57aE7bCGR","E7",19.54,19.1,"102.3036649",1.05,4,"challenge"
"1612","LM0236","E57aE7aBHI","E7",26.94,26.25,"102.63",2.32,4,"challenge"
"1613","LM0288","E57aE7bJOZ","E7",20.33,19.74,"102.9888551",0.94,4,"challenge"
"1614","LM0256","E57aE7aJRX","E7",30.05,29.15,"103.09",2.22,4,"challenge"
"1615","LM0280","E57aE7bHKN","E7",18.12,17.57,"103.1303358",1.07,4,"challenge"
"1616","LM0240","E57aE7aKMQ","E7",21.14,20.45,"103.37",2.41,4,"challenge"
"1617","LM0231","E57aE7aBCE","E7",21.45,20.69,"103.67",2.39,4,"challenge"
"1618","LM0264","E57aE7aIJR","E7",18.55,17.88,"103.75",1.06,4,"challenge"
"1619","LM0233","E57aE7aIMR","E7",31.02,29.77,"104.2",3.05,4,"challenge"
"1620","LM0291","E57aE7bFXZ","E7",25.96,24.85,"104.4668008",1.03,4,"challenge"
"1621","LM0263","E57aE7bBIJ","E7",22.37,21.25,"105.2705882",0.98,4,"challenge"
"1622","LM0287","E57aE7bEPQ","E7",19.89,18.83,"105.6293149",0.88,4,"challenge"
"1623","LM0278","E57aE7bGVY","E7",22.15,20.88,"106.0823755",1.12,4,"challenge"
"1624","LM0275","E57aE7bABL","E7",22.54,20.83,"108.2093135",0.84,4,"challenge"
"1625","LM0262","E57aE7bBKV","E7",22.96,21.13,"108.660672",1.04,4,"challenge"
"1626","LM0276","E57aE7bPVZ","E7",32.25,29.59,"108.9895235",1.17,4,"challenge"
"1627","LM0282","E57aE7bFGZ","E7",33.15,30.09,"110.1694915",1.75,4,"challenge"
"1628","LM0228","E57aE7aBJR","E7",24.01,21.23,"113.09",1.96,4,"challenge"
"1629","LM0266","E57aE7aDKO","E7",21.39,23.94,"89.35",2.18,5,"challenge"
"1630","LM0277","E57aE7bART","E7",21.36,23.88,"89.44723618",1.61,5,"challenge"
"1631","LM0289","E57aE7bAGL","E7",21.73,23.93,"90.80651901",2.85,5,"challenge"
"1632","LM0249","E57aE7aGWZ","E7",24.36,26.1,"93.33",1.7,5,"challenge"
"1633","LM0257","E57aE7aTUV","E7",21.3,22.75,"93.63",2.89,5,"challenge"
"1634","LM0268","E57aE7aERS","E7",19.55,20.84,"93.81",2.5,5,"challenge"
"1635","LM0258","E57aE7aJXZ","E7",18.53,19.74,"93.87",1.08,5,"challenge"
"1636","LM0255","E57aE7aBWZ","E7",17.24,18.26,"94.41",0.68,5,"challenge"
"1637","LM0292","E57aE7bBTV","E7",20.95,22.15,"94.58239278",1.41,5,"challenge"
"1638","LM0270","E57aE7bBGV","E7",22.61,23.89,"94.64210967",2.08,5,"challenge"
"1639","LM0248","E57aE7aAMX","E7",22.23,23.46,"94.76",2.06,5,"challenge"
"1640","LM0293","E57aE7bAIZ","E7",19.76,20.74,"95.27483124",1.18,5,"challenge"
"1641","LM0295","E57aE7bANY","E7",20.33,21.31,"95.40122008",2.98,5,"challenge"
"1642","LM0265","E57aE7bAFP","E7",25.3,26.43,"95.72455543",2.51,5,"challenge"
"1643","LM0271","E57aE7aFHQ","E7",23.3,24.25,"96.08",0.88,5,"challenge"
"1644","LM0288","E57aE7bBCF","E7",18.99,19.74,"96.2006079",1.45,5,"challenge"
"1645","LM0261","E57aE7aCNO","E7",19.34,20.09,"96.27",1.09,5,"challenge"
"1646","LM0283","E57aE7bQRS","E7",18.4,19.1,"96.33507853",1.81,5,"challenge"
"1647","LM0273","E57aE7bMPW","E7",20.96,21.7,"96.58986175",2.94,5,"challenge"
"1648","LM0227","E57aE7aRTY","E7",23.12,23.86,"96.9",2.01,5,"challenge"
"1649","LM0285","E57aE7bIKL","E7",18.9,19.43,"97.27225939",1.37,5,"challenge"
"1650","LM0238","E57aE7aKST","E7",20.84,21.39,"97.43",0.82,5,"challenge"
"1651","LM0279","E57aE7bBMS","E7",20.86,21.35,"97.70491803",1.32,5,"challenge"
"1652","LM0236","E57aE7aEQV","E7",25.72,26.25,"97.98",1.96,5,"challenge"
"1653","LM0234","E57aE7aAEJ","E7",32.15,32.76,"98.14",2.29,5,"challenge"
"1654","LM0286","E57aE7bNPX","E7",18.75,19.07,"98.32197168",2.61,5,"challenge"
"1655","LM0294","E57aE7bKTZ","E7",16.75,17.02,"98.41363102",0.95,5,"challenge"
"1656","LM0247","E57aE7aCGT","E7",26.78,27.13,"98.71",2.86,5,"challenge"
"1657","LM0264","E57aE7aDIJ","E7",17.65,17.88,"98.71",1.05,5,"challenge"
"1658","LM0269","E57aE7bGPR","E7",21.34,21.6,"98.7962963",1.9,5,"challenge"
"1659","LM0259","E57aE7aCLS","E7",28.55,28.89,"98.82",1.5,5,"challenge"
"1660","LM0272","E57aE7bJQZ","E7",22.53,22.77,"98.94598155",2.28,5,"challenge"
"1661","LM0260","E57aE7bJKZ","E7",28.75,29.02,"99.06960717",2.65,5,"challenge"
"1662","LM0291","E57aE7bDMZ","E7",24.71,24.85,"99.43661972",2.3,5,"challenge"
"1663","LM0284","E57aE7bLPZ","E7",22.52,22.39,"100.5806163",1.13,5,"challenge"
"1664","LM0239","E57aE7aMOX","E7",19.6,19.41,"100.98",2.81,5,"challenge"
"1665","LM0278","E57aE7bCIM","E7",21.09,20.88,"101.0057471",2.53,5,"challenge"
"1666","LM0254","E57aE7aJRW","E7",22.55,22.32,"101.03",2.61,5,"challenge"
"1667","LM0251","E57aE7aADV","E7",23.42,23.16,"101.12",1.34,5,"challenge"
"1668","LM0235","E57aE7aEFL","E7",19.81,19.58,"101.17",1.49,5,"challenge"
"1669","LM0231","E57aE7aCOV","E7",20.95,20.69,"101.26",1.53,5,"challenge"
"1670","LM0287","E57aE7bLMS","E7",19.29,18.83,"102.4429102",1.42,5,"challenge"
"1671","LM0275","E57aE7bNOU","E7",21.34,20.83,"102.4483917",1.27,5,"challenge"
"1672","LM0276","E57aE7bEHR","E7",30.47,29.59,"102.9739777",3.5,5,"challenge"
"1673","LM0232","E57aE7aGHN","E7",27.26,26.37,"103.38",2.07,5,"challenge"
"1674","LM0263","E57aE7bCHM","E7",22.05,21.25,"103.7647059",1.66,5,"challenge"
"1675","LM0262","E57aE7bAMV","E7",21.94,21.13,"103.8334122",1.72,5,"challenge"
"1676","LM0229","E57aE7aCNT","E7",19.88,19.06,"104.3",3.34,5,"challenge"
"1677","LM0240","E57aE7aMQW","E7",21.48,20.45,"105.04",1.53,5,"challenge"
"1678","LM0256","E57aE7aAOX","E7",30.71,29.15,"105.35",2.27,5,"challenge"
"1679","LM0233","E57aE7aFPQ","E7",31.52,29.77,"105.88",2.16,5,"challenge"
"1680","LM0282","E57aE7bIOZ","E7",32.47,30.09,"107.9096045",2.84,5,"challenge"
"1681","LM0280","E57aE7bLQU","E7",18.96,17.57,"107.9112123",1.64,5,"challenge"
"1682","LM0228","E57aE7aESW","E7",23.47,21.23,"110.55",1.32,5,"challenge"
"1683","LM0266","E57aE7aFLY","E7",20.36,23.94,"85.05",2.12,6,"challenge"
"1684","LM0248","E57aE7aFQX","E7",20.95,23.46,"89.3",1.74,6,"challenge"
"1685","LM0260","E57aE7bAUZ","E7",26,29.02,"89.59338387",2.76,6,"challenge"
"1686","LM0265","E57aE7bAHU","E7",23.73,26.43,"89.78433598",2.06,6,"challenge"
"1687","LM0268","E57aE7aGHV","E7",18.85,20.84,"90.45",1.53,6,"challenge"
"1688","LM0249","E57aE7aANV","E7",23.77,26.1,"91.07",1.3,6,"challenge"
"1689","LM0269","E57aE7bAQY","E7",19.71,21.6,"91.25",1.31,6,"challenge"
"1690","LM0257","E57aE7aUVY","E7",21.03,22.75,"92.44",0.96,6,"challenge"
"1691","LM0271","E57aE7aPQZ","E7",22.66,24.25,"93.44",3.69,6,"challenge"
"1692","LM0295","E57aE7bNUY","E7",20.06,21.31,"94.13420929",3.19,6,"challenge"
"1693","LM0270","E57aE7bNRU","E7",22.5,23.89,"94.18166597",1.38,6,"challenge"
"1694","LM0289","E57aE7bNUW","E7",22.62,23.93,"94.52569996",1.8,6,"challenge"
"1695","LM0258","E57aE7aKMS","E7",18.7,19.74,"94.73",0.84,6,"challenge"
"1696","LM0255","E57aE7aGOW","E7",17.35,18.26,"95.02",0.86,6,"challenge"
"1697","LM0263","E57aE7bJRZ","E7",20.33,21.25,"95.67058824",1.82,6,"challenge"
"1698","LM0238","E57aE7aEWY","E7",20.47,21.39,"95.7",0.47,6,"challenge"
"1699","LM0227","E57aE7aLNW","E7",22.94,23.86,"96.14",0.88,6,"challenge"
"1700","LM0247","E57aE7aABO","E7",26.18,27.13,"96.5",2.61,6,"challenge"
"1701","LM0239","E57aE7aIQW","E7",18.8,19.41,"96.86",3.15,6,"challenge"
"1702","LM0261","E57aE7aFGZ","E7",19.57,20.09,"97.41",1.51,6,"challenge"
"1703","LM0291","E57aE7bPVX","E7",24.24,24.85,"97.54527163",1.66,6,"challenge"
"1704","LM0294","E57aE7bHKX","E7",16.72,17.02,"98.2373678",1,6,"challenge"
"1705","LM0262","E57aE7bNSX","E7",20.91,21.13,"98.95882631",1.79,6,"challenge"
"1706","LM0231","E57aE7aGJT","E7",20.52,20.69,"99.18",0.95,6,"challenge"
"1707","LM0293","E57aE7bCFU","E7",20.57,20.74,"99.18032787",1.47,6,"challenge"
"1708","LM0234","E57aE7aAGX","E7",32.61,32.76,"99.54",1.35,6,"challenge"
"1709","LM0259","E57aE7aGHL","E7",28.77,28.89,"99.58",1.57,6,"challenge"
"1710","LM0235","E57aE7aCEO","E7",19.5,19.58,"99.59",0.95,6,"challenge"
"1711","LM0285","E57aE7bCLV","E7",19.37,19.43,"99.69119918",1,6,"challenge"
"1712","LM0251","E57aE7aLNT","E7",23.09,23.16,"99.7",1.06,6,"challenge"
"1713","LM0254","E57aE7aDVW","E7",22.26,22.32,"99.73",2.39,6,"challenge"
"1714","LM0292","E57aE7bEJO","E7",22.1,22.15,"99.77426637",1.24,6,"challenge"
"1715","LM0279","E57aE7bNOY","E7",21.42,21.35,"100.3278689",1.89,6,"challenge"
"1716","LM0232","E57aE7aNPW","E7",26.56,26.37,"100.72",1.11,6,"challenge"
"1717","LM0288","E57aE7bFIJ","E7",19.9,19.74,"100.810537",1.51,6,"challenge"
"1718","LM0283","E57aE7bAWX","E7",19.3,19.1,"101.0471204",1.59,6,"challenge"
"1719","LM0264","E57aE7aBEV","E7",18.08,17.88,"101.12",0.95,6,"challenge"
"1720","LM0277","E57aE7bBIN","E7",24.21,23.88,"101.3819095",1.9,6,"challenge"
"1721","LM0272","E57aE7bHWY","E7",23.26,22.77,"102.1519543",1.92,6,"challenge"
"1722","LM0229","E57aE7aFHK","E7",19.55,19.06,"102.57",1.48,6,"challenge"
"1723","LM0273","E57aE7bKPZ","E7",22.27,21.7,"102.6267281",1.49,6,"challenge"
"1724","LM0233","E57aE7aGSV","E7",30.61,29.77,"102.82",1.19,6,"challenge"
"1725","LM0236","E57aE7aHKN","E7",27.05,26.25,"103.05",1.4,6,"challenge"
"1726","LM0284","E57aE7bKOX","E7",23.15,22.39,"103.3943725",1.98,6,"challenge"
"1727","LM0256","E57aE7aKLQ","E7",30.26,29.15,"103.81",1.91,6,"challenge"
"1728","LM0286","E57aE7bBGI","E7",20.02,19.07,"104.9816466",1.74,6,"challenge"
"1729","LM0228","E57aE7aLMZ","E7",22.29,21.23,"104.99",1.05,6,"challenge"
"1730","LM0280","E57aE7bAVW","E7",18.55,17.57,"105.5776892",2.72,6,"challenge"
"1731","LM0240","E57aE7aJKX","E7",21.6,20.45,"105.62",1.89,6,"challenge"
"1732","LM0275","E57aE7bHLP","E7",22.25,20.83,"106.8170907",1.24,6,"challenge"
"1733","LM0276","E57aE7bRXZ","E7",31.62,29.59,"106.8604258",1.79,6,"challenge"
"1734","LM0287","E57aE7bNPY","E7",20.17,18.83,"107.1163038",1.7,6,"challenge"
"1735","LM0278","E57aE7bDHY","E7",22.59,20.88,"108.1896552",1.77,6,"challenge"
"1736","LM0282","E57aE7bHNO","E7",34.11,30.09,"113.3599202",2.13,6,"challenge"
"1737","LM0266","E57aE7aCOW","E7",20.44,23.94,"85.38",2.17,7,"challenge"
"1738","LM0289","E57aE7bFNS","E7",21.57,23.93,"90.13790221",1.93,7,"challenge"
"1739","LM0258","E57aE7aHKX","E7",18.14,19.74,"91.89",0.87,7,"challenge"
"1740","LM0268","E57aE7aAYZ","E7",19.2,20.84,"92.13",1.58,7,"challenge"
"1741","LM0248","E57aE7aKOX","E7",21.72,23.46,"92.58",1.32,7,"challenge"
"1742","LM0238","E57aE7aNOY","E7",20.09,21.39,"93.92",0.79,7,"challenge"
"1743","LM0249","E57aE7aCLV","E7",24.55,26.1,"94.06",1.12,7,"challenge"
"1744","LM0260","E57aE7bNTU","E7",27.42,29.02,"94.48656099",2.37,7,"challenge"
"1745","LM0270","E57aE7bEKV","E7",22.62,23.89,"94.68396819",1.4,7,"challenge"
"1746","LM0279","E57aE7bLNT","E7",20.41,21.35,"95.5971897",1.7,7,"challenge"
"1747","LM0257","E57aE7aPVX","E7",21.77,22.75,"95.69",1.11,7,"challenge"
"1748","LM0295","E57aE7bFGH","E7",20.4,21.31,"95.72970436",1.43,7,"challenge"
"1749","LM0271","E57aE7aKQW","E7",23.28,24.25,"96",1.79,7,"challenge"
"1750","LM0255","E57aE7aNPY","E7",17.55,18.26,"96.11",1.28,7,"challenge"
"1751","LM0269","E57aE7bIQW","E7",20.85,21.6,"96.52777778",1.78,7,"challenge"
"1752","LM0291","E57aE7bCPW","E7",24.16,24.85,"97.22334004",1.95,7,"challenge"
"1753","LM0227","E57aE7aAUZ","E7",23.24,23.86,"97.4",1.68,7,"challenge"
"1754","LM0294","E57aE7bPQZ","E7",16.65,17.02,"97.82608696",1.97,7,"challenge"
"1755","LM0285","E57aE7bBEV","E7",19.01,19.43,"97.83839424",1.06,7,"challenge"
"1756","LM0251","E57aE7aMRZ","E7",22.66,23.16,"97.84",1.12,7,"challenge"
"1757","LM0229","E57aE7aNTU","E7",18.67,19.06,"97.95",1.98,7,"challenge"
"1758","LM0239","E57aE7aLOT","E7",19.04,19.41,"98.09",1.84,7,"challenge"
"1759","LM0265","E57aE7bGSV","E7",25.95,26.43,"98.18388195",1.35,7,"challenge"
"1760","LM0261","E57aE7aPRZ","E7",19.74,20.09,"98.26",1.21,7,"challenge"
"1761","LM0247","E57aE7aFPV","E7",26.75,27.13,"98.6",2.88,7,"challenge"
"1762","LM0293","E57aE7bHVX","E7",20.48,20.74,"98.7463838",1.34,7,"challenge"
"1763","LM0235","E57aE7aAQY","E7",19.43,19.58,"99.23",1.16,7,"challenge"
"1764","LM0292","E57aE7bGHL","E7",22.04,22.15,"99.503386",1.67,7,"challenge"
"1765","LM0283","E57aE7bAJN","E7",19.07,19.1,"99.84293194",1.13,7,"challenge"
"1766","LM0231","E57aE7aJRZ","E7",20.66,20.69,"99.86",1.53,7,"challenge"
"1767","LM0284","E57aE7bKLQ","E7",22.4,22.39,"100.0446628",1.29,7,"challenge"
"1768","LM0273","E57aE7bDIS","E7",21.72,21.7,"100.0921659",1.94,7,"challenge"
"1769","LM0272","E57aE7bLVZ","E7",22.87,22.77,"100.4391744",1.27,7,"challenge"
"1770","LM0288","E57aE7bIKT","E7",19.89,19.74,"100.7598784",1.49,7,"challenge"
"1771","LM0234","E57aE7aAHU","E7",33.04,32.76,"100.85",1.71,7,"challenge"
"1772","LM0277","E57aE7bEFU","E7",24.1,23.88,"100.921273",1.13,7,"challenge"
"1773","LM0259","E57aE7aNUY","E7",29.44,28.89,"101.9",1.38,7,"challenge"
"1774","LM0254","E57aE7aLRS","E7",22.75,22.32,"101.93",1.71,7,"challenge"
"1775","LM0232","E57aE7aFGH","E7",27.02,26.37,"102.46",1.67,7,"challenge"
"1776","LM0264","E57aE7aBQY","E7",18.4,17.88,"102.91",1.08,7,"challenge"
"1777","LM0263","E57aE7bNPW","E7",22.03,21.25,"103.6705882",1.27,7,"challenge"
"1778","LM0256","E57aE7aBMX","E7",30.58,29.15,"104.91",1.59,7,"challenge"
"1779","LM0233","E57aE7aIMQ","E7",31.24,29.77,"104.94",1.51,7,"challenge"
"1780","LM0262","E57aE7bFHK","E7",22.27,21.13,"105.3951727",1.58,7,"challenge"
"1781","LM0286","E57aE7bDUY","E7",20.14,19.07,"105.6109072",1.14,7,"challenge"
"1782","LM0276","E57aE7bDTV","E7",31.27,29.59,"105.6775938",2.6,7,"challenge"
"1783","LM0280","E57aE7bDVW","E7",18.64,17.57,"106.089926",1.17,7,"challenge"
"1784","LM0236","E57aE7aNRU","E7",28.03,26.25,"106.78",1.42,7,"challenge"
"1785","LM0278","E57aE7bMQS","E7",22.31,20.88,"106.848659",1.26,7,"challenge"
"1786","LM0287","E57aE7bFLY","E7",20.3,18.83,"107.8066914",1.27,7,"challenge"
"1787","LM0228","E57aE7aNSX","E7",22.92,21.23,"107.96",1.18,7,"challenge"
"1788","LM0240","E57aE7aAVW","E7",22.16,20.45,"108.36",1.04,7,"challenge"
"1789","LM0275","E57aE7bACH","E7",22.93,20.83,"110.0816131",1.13,7,"challenge"
"1790","LM0282","E57aE7bABC","E7",34.57,30.09,"114.8886673",1.64,7,"challenge"
"1791","LM0266","E57aE7aIOS","E7",19.59,23.94,"81.83",2.79,8,"challenge"
"1792","LM0248","E57aE7aAPS","E7",20.58,23.46,"87.72",2.5,8,"challenge"
"1793","LM0257","E57aE7aJQU","E7",20.44,22.75,"89.85",1.46,8,"challenge"
"1794","LM0289","E57aE7bPSV","E7",21.93,23.93,"91.64229001",2.23,8,"challenge"
"1795","LM0268","E57aE7aGSW","E7",19.11,20.84,"91.7",2.11,8,"challenge"
"1796","LM0258","E57aE7aHVW","E7",18.28,19.74,"92.6",1.22,8,"challenge"
"1797","LM0261","E57aE7aKOP","E7",18.69,20.09,"93.03",1.36,8,"challenge"
"1798","LM0255","E57aE7aMOR","E7",16.99,18.26,"93.04",1.41,8,"challenge"
"1799","LM0260","E57aE7bGHV","E7",27.06,29.02,"93.24603722",3.14,8,"challenge"
"1800","LM0249","E57aE7aPSV","E7",24.4,26.1,"93.49",2.71,8,"challenge"
"1801","LM0254","E57aE7aBCD","E7",21.04,22.32,"94.27",3.97,8,"challenge"
"1802","LM0251","E57aE7aEOT","E7",21.84,23.16,"94.3",1.32,8,"challenge"
"1803","LM0239","E57aE7aJMR","E7",18.47,19.41,"95.16",2.87,8,"challenge"
"1804","LM0238","E57aE7aLYZ","E7",20.41,21.39,"95.42",1.38,8,"challenge"
"1805","LM0247","E57aE7aJMX","E7",25.93,27.13,"95.58",7.14,8,"challenge"
"1806","LM0293","E57aE7bJQU","E7",19.86,20.74,"95.75699132",1.24,8,"challenge"
"1807","LM0271","E57aE7aPSU","E7",23.34,24.25,"96.25",2.08,8,"challenge"
"1808","LM0270","E57aE7bKMQ","E7",23.01,23.89,"96.3164504",1.58,8,"challenge"
"1809","LM0294","E57aE7bFLN","E7",16.67,17.02,"97.94359577",1,8,"challenge"
"1810","LM0259","E57aE7aGHI","E7",28.32,28.89,"98.03",2.58,8,"challenge"
"1811","LM0269","E57aE7bLOT","E7",21.19,21.6,"98.10185185",1.22,8,"challenge"
"1812","LM0231","E57aE7aCEK","E7",20.43,20.69,"98.74",2.81,8,"challenge"
"1813","LM0277","E57aE7bCEK","E7",23.62,23.88,"98.91122278",1.52,8,"challenge"
"1814","LM0264","E57aE7aADL","E7",17.81,17.88,"99.61",1.01,8,"challenge"
"1815","LM0279","E57aE7bFPV","E7",21.27,21.35,"99.62529274",1.1,8,"challenge"
"1816","LM0234","E57aE7aBLW","E7",32.64,32.76,"99.63",1.63,8,"challenge"
"1817","LM0235","E57aE7aDTU","E7",19.51,19.58,"99.64",0.95,8,"challenge"
"1818","LM0229","E57aE7aEMW","E7",19.01,19.06,"99.74",2.36,8,"challenge"
"1819","LM0265","E57aE7bIMQ","E7",26.37,26.43,"99.77298524",2.45,8,"challenge"
"1820","LM0227","E57aE7aMNW","E7",23.81,23.86,"99.79",2.73,8,"challenge"
"1821","LM0240","E57aE7aCIW","E7",20.45,20.45,"100",1.39,8,"challenge"
"1822","LM0272","E57aE7bAYZ","E7",22.78,22.77,"100.0439174",1.48,8,"challenge"
"1823","LM0263","E57aE7bLMZ","E7",21.26,21.25,"100.0470588",1.56,8,"challenge"
"1824","LM0273","E57aE7bKQW","E7",21.81,21.7,"100.5069124",2,8,"challenge"
"1825","LM0233","E57aE7aSTU","E7",29.96,29.77,"100.64",1.75,8,"challenge"
"1826","LM0288","E57aE7bCIW","E7",19.97,19.74,"101.1651469",1.37,8,"challenge"
"1827","LM0285","E57aE7bBMX","E7",19.66,19.43,"101.1837365",1.4,8,"challenge"
"1828","LM0283","E57aE7bLYZ","E7",19.35,19.1,"101.3089005",1.49,8,"challenge"
"1829","LM0292","E57aE7bMOR","E7",22.46,22.15,"101.3995485",1.29,8,"challenge"
"1830","LM0256","E57aE7aJVZ","E7",29.82,29.15,"102.3",2.16,8,"challenge"
"1831","LM0232","E57aE7aCUY","E7",26.98,26.37,"102.31",2.15,8,"challenge"
"1832","LM0236","E57aE7aFRU","E7",27.05,26.25,"103.05",2.33,8,"challenge"
