"","EH_ID","labels","experiment","OPG","dpi","relative_weight","Mouse_strain","primary_infection"
"1279","LM0288","BPW","E6",6578.94736842105,4,90.4569115095431,"PWD_BUSNA","E64"
"1280","LM0288","DNW","E6",550000,5,90.9196067090804,"PWD_BUSNA","E64"
"1281","LM0288","HOQ","E6",1416666.66666667,6,96.5297860034702,"PWD_BUSNA","E64"
"1282","LM0288","BTX","E6",157894.736842105,7,99.1324465008676,"PWD_BUSNA","E64"
"1283","LM0288","CGK","E6",29220.7792207792,8,97.7443609022556,"PWD_BUSNA","E64"
"1284","LM0288","IPX","E6",NA,9,NA,"PWD_BUSNA","E64"
"1285","LM0288","EKX","E6",NA,10,NA,"PWD_BUSNA","E64"
"1286","LM0288","DGI","E6",NA,11,NA,"PWD_BUSNA","E64"
"1287","LM0289","FPX","E6",0,0,100,"SCHUNT_SCHUNT","E64"
"1288","LM0289","GKW","E6",NA,1,97.3765432098765,"SCHUNT_SCHUNT","E64"
"1289","LM0289","JQX","E6",NA,2,98.4053497942387,"SCHUNT_SCHUNT","E64"
"1290","LM0289","ISV","E6",0,3,94.3415637860082,"SCHUNT_SCHUNT","E64"
"1291","LM0289","JTU","E6",0,4,98.4053497942387,"SCHUNT_SCHUNT","E64"
"1292","LM0289","CRX","E6",0,5,96.0390946502058,"SCHUNT_SCHUNT","E64"
"1293","LM0289","QUZ","E6",344696.96969697,6,92.0267489711934,"SCHUNT_SCHUNT","E64"
"1294","LM0289","CDH","E6",547029.702970297,7,91.5637860082305,"SCHUNT_SCHUNT","E64"
"1295","LM0289","JST","E6",634751.773049645,8,91.3065843621399,"SCHUNT_SCHUNT","E64"
"1296","LM0289","MNX","E6",NA,9,NA,"SCHUNT_SCHUNT","E64"
"1297","LM0289","HST","E6",NA,10,NA,"SCHUNT_SCHUNT","E64"
"1298","LM0289","ATV","E6",NA,11,NA,"SCHUNT_SCHUNT","E64"
"1299","LM0291","BGW","E6",465789.473684211,0,100,"PWD_BUSNA","E64"
"1300","LM0291","OUZ","E6",NA,1,99.1530550514217,"PWD_BUSNA","E64"
"1301","LM0291","CRT","E6",NA,2,102.601330913491,"PWD_BUSNA","E64"
"1302","LM0291","JSX","E6",0,3,101.814882032668,"PWD_BUSNA","E64"
"1303","LM0291","JRY","E6",0,4,95.2813067150635,"PWD_BUSNA","E64"
"1304","LM0291","AFL","E6",3e+05,5,96.0677555958863,"PWD_BUSNA","E64"
"1305","LM0291","KMT","E6",1271739.13043478,6,99.1530550514217,"PWD_BUSNA","E64"
"1306","LM0291","CGM","E6",313829.787234043,7,100.846944948578,"PWD_BUSNA","E64"
"1307","LM0291","GLS","E6",0,8,98.3061101028433,"PWD_BUSNA","E64"
"1308","LM0291","GTZ","E6",NA,9,NA,"PWD_BUSNA","E64"
"1309","LM0291","JQU","E6",NA,10,NA,"PWD_BUSNA","E64"
"1310","LM0291","JNT","E6",NA,11,NA,"PWD_BUSNA","E64"
"1311","LM0292","FMN","E6",0,0,100,"BUSNA_PWD","E64"
"1312","LM0292","NTW","E6",NA,1,100.048638132296,"BUSNA_PWD","E64"
"1313","LM0292","DJS","E6",NA,2,102.675097276265,"BUSNA_PWD","E64"
"1314","LM0292","CLX","E6",0,3,103.453307392996,"BUSNA_PWD","E64"
"1315","LM0292","BJO","E6",8741.25874125874,4,98.6867704280156,"BUSNA_PWD","E64"
"1316","LM0292","QRZ","E6",274096.385542169,5,96.1575875486381,"BUSNA_PWD","E64"
"1317","LM0292","AHK","E6",1755725.19083969,6,103.112840466926,"BUSNA_PWD","E64"
"1318","LM0292","AJP","E6",141304.347826087,7,106.420233463035,"BUSNA_PWD","E64"
"1319","LM0292","JQV","E6",7396.44970414201,8,105.885214007782,"BUSNA_PWD","E64"
"1320","LM0292","EGK","E6",NA,9,NA,"BUSNA_PWD","E64"
"1321","LM0292","GJQ","E6",NA,10,NA,"BUSNA_PWD","E64"
"1322","LM0292","BIM","E6",NA,11,NA,"BUSNA_PWD","E64"
"1323","LM0293","EMW","E6",0,0,100,"BUSNA_BUSNA","E64"
"1324","LM0293","JRU","E6",NA,1,99.7048406139315,"BUSNA_BUSNA","E64"
"1325","LM0293","GNW","E6",NA,2,104.250295159386,"BUSNA_BUSNA","E64"
"1326","LM0293","TVW","E6",0,3,100.059031877214,"BUSNA_BUSNA","E64"
"1327","LM0293","EUY","E6",0,4,93.6835891381346,"BUSNA_BUSNA","E64"
"1328","LM0293","LPR","E6",57692.3076923077,5,93.0342384887839,"BUSNA_BUSNA","E64"
"1329","LM0293","GNY","E6",3060344.82758621,6,96.8122786304604,"BUSNA_BUSNA","E64"
"1330","LM0293","XYZ","E6",181089.743589744,7,99.9409681227863,"BUSNA_BUSNA","E64"
"1331","LM0293","CPV","E6",32208.5889570552,8,99.1145218417946,"BUSNA_BUSNA","E64"
"1332","LM0293","EQX","E6",NA,9,NA,"BUSNA_BUSNA","E64"
"1333","LM0293","ARS","E6",NA,10,NA,"BUSNA_BUSNA","E64"
"1334","LM0293","BDU","E6",NA,11,NA,"BUSNA_BUSNA","E64"
"1335","LM0294","QXZ","E6",218354.430379747,0,100,"PWD_PWD","E64"
"1336","LM0294","CLY","E6",NA,1,99.7803806734993,"PWD_PWD","E64"
"1337","LM0294","JNQ","E6",NA,2,96.7789165446559,"PWD_PWD","E64"
"1338","LM0294","CVZ","E6",0,3,98.0966325036603,"PWD_PWD","E64"
"1339","LM0294","LTX","E6",0,4,95.8272327964861,"PWD_PWD","E64"
"1340","LM0294","FMR","E6",378571.428571429,5,94.8023426061493,"PWD_PWD","E64"
"1341","LM0294","AFS","E6",1349137.93103448,6,94.289897510981,"PWD_PWD","E64"
"1342","LM0294","EFP","E6",267441.860465116,7,98.9019033674963,"PWD_PWD","E64"
"1343","LM0294","FMW","E6",35211.2676056338,8,94.289897510981,"PWD_PWD","E64"
"1344","LM0294","NVY","E6",NA,9,NA,"PWD_PWD","E64"
"1345","LM0294","NQU","E6",NA,10,NA,"PWD_PWD","E64"
"1346","LM0294","FGX","E6",NA,11,NA,"PWD_PWD","E64"
"1347","LM0295","ADX","E6",240000,0,100,"SCHUNT_PWD","E64"
"1348","LM0295","BJL","E6",NA,1,101.635514018692,"SCHUNT_PWD","E64"
"1349","LM0295","BIJ","E6",NA,2,105.198598130841,"SCHUNT_PWD","E64"
"1350","LM0295","GSY","E6",4545.45454545455,3,102.336448598131,"SCHUNT_PWD","E64"
"1351","LM0295","AER","E6",4807.69230769231,4,96.6121495327103,"SCHUNT_PWD","E64"
"1352","LM0295","CNV","E6",264150.943396226,5,99.0070093457944,"SCHUNT_PWD","E64"
"1353","LM0295","ADL","E6",974299.065420561,6,98.072429906542,"SCHUNT_PWD","E64"
"1354","LM0295","LWY","E6",56701.0309278351,7,101.460280373832,"SCHUNT_PWD","E64"
"1355","LM0295","DQR","E6",5434.78260869565,8,100.35046728972,"SCHUNT_PWD","E64"
"1356","LM0295","AVW","E6",NA,9,NA,"SCHUNT_PWD","E64"
"1357","LM0295","MOQ","E6",NA,10,NA,"SCHUNT_PWD","E64"
"1358","LM0295","ACS","E6",NA,11,NA,"SCHUNT_PWD","E64"
