EH_ID,labels,Expe,Neubauer1,Neubauer2,Neubauer3,Neubauer4,oocyst_mean,dilution_ml,OPG,dpi,weight,weight_dpi0,weightloss,Wchange,fecweight,Eimeria,X,X.1,X.2,X.3,X.4,Locality,Genome,Strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Departure,NOTE,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,InfectionStrain,Mouse_subspecies,Mouse_strain,infection_isolate,Eimeria_species,mean_Neubauer,OPGstatus
LM0253,DFZ,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,NA,11.08,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0254,MNW,Expe005_2a,17,20,21,37,NA,1,"107466,063348416",9,19.37,20.16,"0,789999999999999",96.0813492063492,"1,85",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,negative
LM0255,OQS,Expe005_2a,NA,NA,NA,NA,NA,1,NA,9,12.45,14.65,"2,2",84.9829351535836,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0256,EFY,Expe005_2a,48,45,39,59,NA,1,"974489,795918367",9,24.42,25.63,"1,21",95.2789699570816,"1,36",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,"131,25",positive
LM0257,LNW,Expe005_2a,66,60,61,86,NA,1,812500,9,19.68,19.57,"-0,109999999999999",100.56208482371,"1,06",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,22,positive
LM0258,HJO,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,17.53,NA,#VALUE!,"2,14",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,negative
LM0259,ESW,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,24.62,NA,#VALUE!,"1,47",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,"8,5",positive
LM0260,MNZ,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,20.11,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0261,IMU,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,15.38,NA,#VALUE!,"1,05",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,"31,75",positive
LM0262,GHW,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,15.24,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,8113,56,STRA,SY,8111,56,2018-05-03,2,7,6,1,EX,950,M,57,1M,8.32,"12,56",P4,NA,,STRA,STRA,parents,"9,57142857142857",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0263,JUW,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,18.47,NA,#VALUE!,"1,67",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,0,negative
LM0264,BPZ,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,17.69,NA,#VALUE!,"1,1",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"0,5",positive
LM0265,BER,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,23.29,NA,#VALUE!,"1,39",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"8,25",positive
LM0266,CEI,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,18.04,NA,#VALUE!,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0267,BFT,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,26.73,NA,#VALUE!,"0,57",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"38,5",positive
LM0268,ARW,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,18.01,NA,#VALUE!,"0,78",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,22,positive
LM0269,DHL,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,20.09,NA,#VALUE!,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0270,FKR,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,19.14,NA,#VALUE!,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0271,ADM,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,21.28,NA,#VALUE!,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0272,AMN,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,16.13,NA,#VALUE!,1,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,32,positive
LM0273,HWX,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,18.66,NA,#VALUE!,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0274,DJY,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,24.65,NA,#VALUE!,"2,04",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-05-08,3,7,4,3,EX,990,F,F1,1F,6.27,"11,2",P2,NA,REZERVA,SCHUNT,PWD,hybrids,"8,85714285714286",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,0,negative
LM0275,DHT,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,19.40,NA,#VALUE!,"2,71",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,15,positive
LM0276,LVX,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,24.31,NA,#VALUE!,"2,41",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,negative
LM0277,DVX,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,19.36,NA,#VALUE!,"1,45",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,13,positive
LM0278,MUY,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,17.54,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0279,JXY,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,13.43,NA,#VALUE!,"1,67",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,negative
LM0280,BKO,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,16.32,NA,#VALUE!,"1,95",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,0,negative
LM0281,ABF,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,14.41,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0282,AQT,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,24.32,NA,#VALUE!,"1,47",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,"61,5",positive
LM0283,HOT,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,15.15,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0284,DHO,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,21.53,NA,#VALUE!,"1,67",E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,"13,5",positive
LM0285,EIS,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,15.92,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0286,GMU,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,15.42,NA,#VALUE!,0,E64,,,NA,NA,NA,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,776,F,56,1F,7.37,"12,43",P5,NA,,STRA,STRA,parents,"13,8571428571429",2,E64,M.m.domesticus P,"M.m.domesticus P 
(STRA_STRA)",E64,E.ferrisi,NA,na
LM0287,GKO,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,19.81,NA,#VALUE!,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0288,IPX,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,17.29,NA,#VALUE!,"0,89",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,44,positive
LM0289,MNX,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,19.44,NA,#VALUE!,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0291,GTZ,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,16.53,NA,#VALUE!,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0292,EGK,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,20.56,NA,#VALUE!,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0293,EQX,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,16.94,NA,#VALUE!,"1,18",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"3,75",positive
LM0294,NVY,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,13.66,NA,#VALUE!,"0,96",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"1,25",positive
LM0295,AVW,Expe005_2b,NA,NA,NA,NA,NA,1,NA,9,NA,17.12,NA,#VALUE!,"1,63",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,negative
LM0179,BLZ,Expe005_1a,10,4,4,7,NA,1,"82236,8421052632",10,18.25,18.93,"0,68",96.4078182778658,"0,61",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,8,positive
LM0180,DPT,Expe005_1a,16,17,8,14,NA,1,"127314,814814815",10,22.61,24.10,"1,49",93.8174273858921,"1,4",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,0,negative
LM0181,BCS,Expe005_1a,13,5,8,15,NA,1,"301470,588235294",10,14.50,17.50,3,82.8571428571429,"0,9",E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,"15,5",positive
LM0182,DMZ,Expe005_1a,4,7,7,11,NA,1,"54924,2424242424",10,17.61,16.94,"-0,669999999999998",103.955135773318,0,E64,,,NA,NA,NA,,mus x dom,BUSNA_STRA,SY,8279,62,STRA,SY,6456,55,2018-05-31,2,5,4,1,EX,1134,M,F1,1M,7,"11,2",P2,NA,REZERVA,BUSNA,STRA,hybrids,"5,57142857142857",2,E64,Hybrid,"Hybrid 
(BUSNA_STRA)",E64,E.ferrisi,NA,na
LM0183,ABT,Expe005_1a,5,5,4,3,NA,1,"55921,0526315789",10,16.58,17.08,"0,5",97.0725995316159,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0184,BGM,Expe005_1a,8,6,8,9,NA,2,"28284,6715328467",10,20.56,22.80,"2,24",90.1754385964912,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0185,CHR,Expe005_1a,2,12,8,9,NA,1,155000,10,19.09,20.10,"1,01",94.9751243781094,"1,75",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,0,negative
LM0186,FJK,Expe005_1a,4,3,11,3,NA,1,41015625,10,18.34,18.10,"-0,239999999999998",101.325966850829,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0187,AKP,Expe005_1a,NA,NA,NA,NA,NA,1,NA,10,NA,16.71,NA,#VALUE!,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
LM0188,CIP,Expe005_1a,27,24,25,34,NA,1,"376712,328767123",10,17.03,20.60,"3,57",82.6699029126214,"0,99",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"45,75",positive
LM0189,AOW,Expe005_1a,NA,NA,NA,NA,NA,1,NA,10,NA,17.03,NA,#VALUE!,"1,71",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"0,75",positive
LM0190,LUW,Expe005_1a,4,4,1,11,NA,1,"116279,069767442",10,12.53,15.55,"3,02",80.5787781350482,"2,2",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,0,negative
LM0191,BCY,Expe005_1a,2,5,4,5,NA,1,"74074,0740740741",10,20.45,21.97,"1,52",93.0814747382795,"1,21",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"15,5",positive
LM0192,AGL,Expe005_1a,0,0,0,0,NA,1,0,10,19.66,21.06,"1,4",93.35232668566,"0,99",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"23,25",positive
LM0193,RTY,Expe005_1a,NA,NA,NA,NA,NA,1,NA,10,NA,16.40,NA,#VALUE!,"0,88",E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,"45,75",positive
LM0194,EMX,Expe005_1a,11,21,10,3,NA,1,"173076,923076923",10,17.99,20.37,"2,38",88.3161512027491,0,E64,,,NA,NA,NA,SCHUNT x PWD,dom x mus,SCHUNT_PWD,SY,6904,37,PWD,SY,5342,42,2018-03-23,1,7,5,2,EX,725,F,F1,1F,5.49,"9,81",L3,NA,,SCHUNT,PWD,hybrids,"15,4285714285714",2,E64,Hybrid,"Hybrid 
(SCHUNT_PWD)",E64,E.ferrisi,NA,na
