"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal"
"808","LM0258","E57","E57aILP",16.42,17.53,93.6679977181974,0.92,5,"primary",53,40,61,59,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"806","LM0258","E57","E57aEJP",17.2,17.53,98.1175128351397,1.06,6,"primary",30,25,41,30,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"807","LM0258","E57","E57aACF",17.63,17.53,100.570450656018,1.78,7,"primary",12,3,2,10,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"801","LM0258","E57","E57aINY",16.39,17.53,93.4968625213919,1.85,8,"primary",0,0,1,2,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"810","LM0258","E57","E57aHJO",NA,17.53,NA,0,9,"primary",NA,NA,NA,NA,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"809","LM0258","E57","E57aJPZ",NA,17.53,NA,0,10,"primary",NA,NA,NA,NA,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"802","LM0258","E57","E57aJQT",NA,17.53,NA,0,11,"primary",NA,NA,NA,NA,1,"","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-05-25",5,3,"0","3","EX",1099,"F","F1","1F","7.73",11.07,"P2",NA,"REZERVA","BUSNA","PWD","outbred hybrids",6.428571429,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"831","LM0259","E57","E57aEGM",24.62,24.62,100,2.12,0,"primary",14,13,12,18,1.5,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"834","LM0259","E57","E57aCRU",24.71,24.62,100.365556458164,0,1,"primary",NA,NA,NA,NA,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"816","LM0259","E57","E57aKQT",25.13,24.62,102.071486596263,0,2,"primary",NA,NA,NA,NA,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"822","LM0259","E57","E57aKMU",26.01,24.62,105.645816409423,2.05,3,"primary",0,0,0,0,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"819","LM0259","E57","E57aMQU",24.99,24.62,101.502843216897,1.25,4,"primary",2,0,2,0,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"823","LM0259","E57","E57aBUW",24.6,24.62,99.9187652315191,0.98,5,"primary",45,40,59,45,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"833","LM0259","E57","E57aQSX",24.78,24.62,100.649878147847,1,6,"primary",36,49,32,56,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"835","LM0259","E57","E57aBFW",25.72,24.62,104.46791226645,1,7,"primary",10,9,17,14,2,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"828","LM0259","E57","E57aIWZ",25.21,24.62,102.396425670187,1.21,8,"primary",1,2,2,0,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"817","LM0259","E57","E57aESW",NA,24.62,NA,0,9,"primary",NA,NA,NA,NA,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"824","LM0259","E57","E57aJXZ",NA,24.62,NA,0,10,"primary",NA,NA,NA,NA,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"827","LM0259","E57","E57aEHI",NA,24.62,NA,0,11,"primary",NA,NA,NA,NA,1,"STRA x BUSNA","dom x mus","STRA_BUSNA","SY",6346,55,"BUSNA","SY",6111,60,"2018-04-20",3,7,"2","5","EX",868,"M","F1","1M","7.61",12.58,"L2",NA,"REZERVA","STRA","BUSNA","inter subsp. hybrids",11.42857143,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"845","LM0260","E57","E57aAEY",20.11,20.11,100,1.65,0,"primary",39,49,54,31,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"857","LM0260","E57","E57aLUX",19.93,20.11,99.1049229239185,0,1,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"853","LM0260","E57","E57aHKM",19.46,20.11,96.7677772252611,0,2,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"840","LM0260","E57","E57aENS",19.39,20.11,96.4196916956738,2.08,3,"primary",0,0,1,1,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"848","LM0260","E57","E57aNWY",19.35,20.11,96.2207856787668,1.05,4,"primary",1,1,2,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"856","LM0260","E57","E57aGUZ",18.57,20.11,92.3421183490801,0.55,5,"primary",7,22,15,13,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"842","LM0260","E57","E57aFQW",18.56,20.11,92.2923918448533,0.53,6,"primary",12,9,3,7,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"850","LM0260","E57","E57aACX",17.47,20.11,86.8722028841372,0.9,7,"primary",11,2,13,6,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"838","LM0260","E57","E57aLOV",18.21,20.11,90.551964196917,1.33,8,"primary",5,4,7,7,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"855","LM0260","E57","E57aMNZ",NA,20.11,NA,0,9,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"854","LM0260","E57","E57aKNP",NA,20.11,NA,0,10,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"839","LM0260","E57","E57aAKW",NA,20.11,NA,0,11,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",923,"M","38","1M","5.79",9.68,"L5",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"866","LM0261","E57","E57aCNO",15.38,15.38,100,1.7,0,"primary",0,0,0,0,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"867","LM0261","E57","E57aCHT",15.79,15.38,102.665799739922,0,1,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"876","LM0261","E57","E57aDMP",15.41,15.38,100.195058517555,0,2,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"868","LM0261","E57","E57aIUV",15.9,15.38,103.381014304291,1.69,3,"primary",0,0,0,0,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"873","LM0261","E57","E57aDQS",15.06,15.38,97.9193758127438,0.99,4,"primary",1,0,0,1,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"870","LM0261","E57","E57aIKN",14.73,15.38,95.7737321196359,0.83,5,"primary",14,18,22,33,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"864","LM0261","E57","E57aGOS",15.17,15.38,98.6345903771131,0.73,6,"primary",65,39,61,64,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"875","LM0261","E57","E57aCJM",15.76,15.38,102.470741222367,1.12,7,"primary",18,18,16,12,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"878","LM0261","E57","E57aHQS",16.48,15.38,107.152145643693,1.89,8,"primary",33,20,28,27,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"877","LM0261","E57","E57aIMU",NA,15.38,NA,0,9,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"858","LM0261","E57","E57aCIN",NA,15.38,NA,0,10,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"871","LM0261","E57","E57aSVW",NA,15.38,NA,0,11,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",981,"F","F1","1F","4.72",8.14,"P3",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"893","LM0262","E57","E57aCTU",15.24,15.24,100,2.75,0,"primary",18,13,23,14,1.5,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"896","LM0262","E57","E57aKTV",14.89,15.24,97.7034120734908,0,1,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"883","LM0262","E57","E57aEUX",16.1,15.24,105.643044619423,0,2,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"895","LM0262","E57","E57aANV",16.07,15.24,105.446194225722,1.43,3,"primary",1,0,2,1,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"888","LM0262","E57","E57aGMO",15.45,15.24,101.377952755906,1.55,4,"primary",0,0,2,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"882","LM0262","E57","E57aPSW",15.53,15.24,101.902887139108,0.87,5,"primary",5,27,4,3,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"897","LM0262","E57","E57aMUX",16.41,15.24,107.677165354331,0.88,6,"primary",0,0,5,6,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"885","LM0262","E57","E57aNOY",16.51,15.24,108.333333333333,1.01,7,"primary",2,0,0,1,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"887","LM0262","E57","E57aORT",16.2,15.24,106.299212598425,0.97,8,"primary",0,3,2,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"886","LM0262","E57","E57aGHW",NA,15.24,NA,0,9,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"890","LM0262","E57","E57aRTX",NA,15.24,NA,0,10,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"889","LM0262","E57","E57aFQR",NA,15.24,NA,0,11,"primary",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1039,"M","60","1M","5.67",9.21,"P2",NA,"","BUSNA","BUSNA","parental strains",7.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"908","LM0263","E57","E57aFGS",18.47,18.47,100,1.4,0,"primary",0,0,1,0,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"907","LM0263","E57","E57aTVZ",18.96,18.47,102.652950730915,0,1,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"911","LM0263","E57","E57aDEL",18.25,18.47,98.8088792636708,0,2,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"909","LM0263","E57","E57aHSW",17.88,18.47,96.8056307525717,1.86,3,"primary",0,0,0,0,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"910","LM0263","E57","E57aJPS",17.03,18.47,92.203573362209,0.83,4,"primary",2,2,2,3,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"915","LM0263","E57","E57aAPS",17.22,18.47,93.2322685435842,0.6,5,"primary",8,6,6,3,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"906","LM0263","E57","E57aMNQ",17.91,18.47,96.9680563075257,0.69,6,"primary",112,89,110,132,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"905","LM0263","E57","E57aEGR",18.95,18.47,102.598808879264,1.17,7,"primary",14,22,23,13,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"904","LM0263","E57","E57aBMZ",18.35,18.47,99.3502977801841,1.24,8,"primary",1,4,5,8,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"914","LM0263","E57","E57aJUW",NA,18.47,NA,0,9,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
"913","LM0263","E57","E57aGMZ",NA,18.47,NA,0,10,"primary",NA,NA,NA,NA,1,"PWD x SCHUNT","mus x dom","PWD_SCHUNT","SY",5681,42,"SCHUNT","SY",8172,37,"2018-05-07",5,8,"4","4","EX",980,"F","F1","1F","5.84",9.88,"P2",NA,"","PWD","SCHUNT","inter subsp. hybrids",9,2,"E64","E64","E64","u.c.","E64:E64","u.c. E64 E64"
