"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","plate"
"52","E4","FALSE","E57aTXZ","Eim","UNKNOWN","SYBR","None","Amp","1.50384243338897",NA,NA,"20.4564304185302","0.989010964785785","19.5380193491493","1.02594898719339","TRUE","0.112192309033405","TRUE","3","17","75.2583084106445",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"53","E5","FALSE","E57aTXZ","Eim","UNKNOWN","SYBR","None","Amp","1.49486546821989",NA,NA,"19.7268586856307","0.985002627371388","19.5380193491493","1.02594898719339","TRUE","0.112192309033405","TRUE","3","16","75.2622909545898",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"54","E6","FALSE","E57aTXZ","Eim","UNKNOWN","SYBR","None","Amp","1.4791613156101",NA,NA,"18.430768943287","0.950976572271994","19.5380193491493","1.02594898719339","TRUE","0.112192309033405","TRUE","3","15","75.4134826660156",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"55","E7","FALSE","E57aBGU","Eim","UNKNOWN","SYBR","None","Amp","1.47531523103722",NA,NA,"23.9815152733661","0.911081816972153","23.8194553555951","0.218441631085055","TRUE","0.112192309033405","TRUE","3","20","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"56","E8","FALSE","E57aBGU","Eim","UNKNOWN","SYBR","None","Amp","1.46840817017938",NA,NA,"23.9058147138115","0.902913111044868","23.8194553555951","0.218441631085055","TRUE","0.112192309033405","TRUE","3","20","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"57","E9","FALSE","E57aBGU","Eim","UNKNOWN","SYBR","None","Amp","1.46823895968767",NA,NA,"23.5710360796076","0.871390390112693","23.8194553555951","0.218441631085055","TRUE","0.112192309033405","TRUE","3","19","74.9729614257813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"58","E10","FALSE","E57aKOX","Eim","UNKNOWN","SYBR","None","Amp","1.4750267628995",NA,NA,"28.1922435664813","0.960140840962987","27.7033397893656","0.672518836261789","TRUE","0.112192309033405","TRUE","3","23","75.2755889892578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"59","E11","FALSE","E57aKOX","Eim","UNKNOWN","SYBR","None","Amp","1.4705895518581",NA,NA,"27.9813928363522","0.965835572870657","27.7033397893656","0.672518836261789","TRUE","0.112192309033405","TRUE","3","23","75.1242752075195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"60","E12","FALSE","E57aKOX","Eim","UNKNOWN","SYBR","None","Amp","1.45334880602823",NA,NA,"26.9363829652634","0.958819637774186","27.7033397893656","0.672518836261789","TRUE","0.112192309033405","TRUE","3","23","75.1242752075195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"61","F1","FALSE","E57aDEY","Eim","UNKNOWN","SYBR","None","Amp","1.4706772773825",NA,NA,"14.7731429624943","0.973140221695238","14.208855793855","0.686653587211654","TRUE","0.112192309033405","TRUE","3","11","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"62","F2","FALSE","E57aDEY","Eim","UNKNOWN","SYBR","None","Amp","1.46671882262905",NA,NA,"14.4090794371869","0.962155998707802","14.208855793855","0.686653587211654","TRUE","0.112192309033405","TRUE","3","11","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"63","F3","FALSE","E57aDEY","Eim","UNKNOWN","SYBR","None","Amp","1.46555066936883",NA,NA,"13.4443449818837","0.919227016174811","14.208855793855","0.686653587211654","TRUE","0.112192309033405","TRUE","3","9","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"64","F4","FALSE","E57aJKZ","Eim","UNKNOWN","SYBR","None","Amp","1.48893926689124",NA,NA,"16.2144887530342","0.958281065966238","15.3575481820911","0.987912260777205","TRUE","0.112192309033405","TRUE","3","12","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"65","F5","FALSE","E57aJKZ","Eim","UNKNOWN","SYBR","None","Amp","1.47565811658745",NA,NA,"15.5811593933648","0.931729350596409","15.3575481820911","0.987912260777205","TRUE","0.112192309033405","TRUE","3","12","74.6575317382813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"66","F6","FALSE","E57aJKZ","Eim","UNKNOWN","SYBR","None","Amp","1.47548866861975",NA,NA,"14.2769963998742","0.851689863160421","15.3575481820911","0.987912260777205","TRUE","0.112192309033405","TRUE","3","10","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"67","F7","FALSE","E57aKUV","Eim","UNKNOWN","SYBR","None","Amp","1.47170132395761",NA,NA,"21.5017502852366","0.875855511162545","21.4217048464502","0.164879806257645","TRUE","0.112192309033405","TRUE","3","17","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"68","F8","FALSE","E57aKUV","Eim","UNKNOWN","SYBR","None","Amp","1.46915739069793",NA,NA,"21.5312812457339","0.870975814044129","21.4217048464502","0.164879806257645","TRUE","0.112192309033405","TRUE","3","17","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"69","F9","FALSE","E57aKUV","Eim","UNKNOWN","SYBR","None","Amp","1.45449668291313",NA,NA,"21.23208300838","0.833566322594605","21.4217048464502","0.164879806257645","TRUE","0.112192309033405","TRUE","3","17","74.8216400146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"70","F10","FALSE","E57aHQZ","Eim","UNKNOWN","SYBR","None","Amp","1.46949936224002",NA,NA,"32.757501034593","0.987034059498233","32.8751752068566","0.795125024556776","TRUE","0.112192309033405","TRUE","3","28","75.1242752075195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"71","F11","FALSE","E57aHQZ","Eim","UNKNOWN","SYBR","None","Amp","1.48820671523534",NA,NA,"33.722579599287","0.986527928551386","32.8751752068566","0.795125024556776","TRUE","0.112192309033405","TRUE","3","29","76.637451171875","85.262565612793",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"72","F12","FALSE","E57aHQZ","Eim","UNKNOWN","SYBR","None","Amp","1.44635029618546",NA,NA,"32.1454449866896","0.988107336595093","32.8751752068566","0.795125024556776","TRUE","0.112192309033405","TRUE","3","28","75.1242752075195",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"73","G1","FALSE","E57aFOT","Eim","UNKNOWN","SYBR","None","Amp","1.45017647862072",NA,NA,"30.6339263947093","0.980648419462966","30.7768332444302","0.557182575680859","TRUE","0.112192309033405","TRUE","3","27","74.8048858642578",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"74","G2","FALSE","E57aFOT","Eim","UNKNOWN","SYBR","None","Amp","1.43948226576964",NA,NA,"31.3915505525643","0.949296948891078","30.7768332444302","0.557182575680859","TRUE","0.112192309033405","TRUE","3","27","74.6537475585938","82.0596389770508",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"75","G3","FALSE","E57aFOT","Eim","UNKNOWN","SYBR","None","Amp","1.45230580996379",NA,NA,"30.3050227860169","0.892357042869294","30.7768332444302","0.557182575680859","TRUE","0.112192309033405","TRUE","3","26","74.9560241699219",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"76","G4","FALSE","E57aALU","Eim","UNKNOWN","SYBR","None","Amp","1.47424236743767",NA,NA,"22.4764043737299","0.944698568070046","21.9579595674901","0.497273480137916","TRUE","0.112192309033405","TRUE","3","19","75.4094543457031",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"77","G5","FALSE","E57aALU","Eim","UNKNOWN","SYBR","None","Amp","1.48574286472874",NA,NA,"21.9124943893022","0.923382863616264","21.9579595674901","0.497273480137916","TRUE","0.112192309033405","TRUE","3","18","75.4134826660156",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"78","G6","FALSE","E57aALU","Eim","UNKNOWN","SYBR","None","Amp","1.47578106063119",NA,NA,"21.4849799394381","0.882711535165045","21.9579595674901","0.497273480137916","TRUE","0.112192309033405","TRUE","3","18","75.5646743774414",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"79","G7","FALSE","E57aQVY","Eim","UNKNOWN","SYBR","None","Amp","1.48531159246865",NA,NA,"20.8726006010498","0.982061655834344","20.8111485542479","0.344191854647037","TRUE","0.112192309033405","TRUE","3","16","74.9599151611328",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"80","G8","FALSE","E57aQVY","Eim","UNKNOWN","SYBR","None","Amp","1.49037603480772",NA,NA,"21.1204751256955","0.97796516250147","20.8111485542479","0.344191854647037","TRUE","0.112192309033405","TRUE","3","17","74.6575317382813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"81","G9","FALSE","E57aQVY","Eim","UNKNOWN","SYBR","None","Amp","1.46581257177323",NA,NA,"20.4403699359983","0.963447743919759","20.8111485542479","0.344191854647037","TRUE","0.112192309033405","TRUE","3","16","74.8216400146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"82","G10","FALSE","E57aNTC1","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","84.9599304199219","88.4402389526367","75.8808670043945","82.5388488769531","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"83","G11","FALSE","E57aNTC1","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","71.3413314819336","89.8020935058594","75.8808670043945","86.6244201660156","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"84","G12","FALSE","E57aNTC1","Eim","NTC","SYBR","None","Inconclusive","0.78159555565617",NA,NA,"39.4364257118612","0","39.4364257118612",NA,"TRUE","0.112192309033405","TRUE","3","32","72.8545074462891",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"85","H1","FALSE","E57aFLQ","Eim","UNKNOWN","SYBR","None","Amp","1.47151988273414",NA,NA,"27.3955203937294","0.991293324817086","26.9335047483286","0.622732054783171","TRUE","0.112192309033405","TRUE","3","22","75.5605926513672",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"86","H2","FALSE","E57aFLQ","Eim","UNKNOWN","SYBR","None","Amp","1.45414707055282",NA,NA,"27.179677572352","0.994397403872011","26.9335047483286","0.622732054783171","TRUE","0.112192309033405","TRUE","3","22","75.4094543457031",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"87","H3","FALSE","E57aFLQ","Eim","UNKNOWN","SYBR","None","Amp","1.45886907537774",NA,NA,"26.2253162789043","0.988636775338171","26.9335047483286","0.622732054783171","TRUE","0.112192309033405","TRUE","3","22","75.5605926513672",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"88","H4","FALSE","E57aFSW","Eim","UNKNOWN","SYBR","None","Amp","1.47293637742482",NA,NA,"23.5569911028941","0.953144217040856","22.5450259459925","0.975151948552179","TRUE","0.112192309033405","TRUE","3","19","74.6537475585938",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"89","H5","FALSE","E57aFSW","Eim","UNKNOWN","SYBR","None","Amp","1.46789289511662",NA,NA,"22.4666719606898","0.893726277857435","22.5450259459925","0.975151948552179","TRUE","0.112192309033405","TRUE","3","18","74.6575317382813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"90","H6","FALSE","E57aFSW","Eim","UNKNOWN","SYBR","None","Amp","1.44664460293909",NA,NA,"21.6114147743937","0.80206603842444","22.5450259459925","0.975151948552179","TRUE","0.112192309033405","TRUE","3","18","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"91","H7","FALSE","E57aRTV","Eim","UNKNOWN","SYBR","None","Amp","1.4847041814034",NA,NA,"26.1351854933611","0.957469091145255","25.9115595500285","0.235457755196404","TRUE","0.112192309033405","TRUE","3","21","74.808723449707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"92","H8","FALSE","E57aRTV","Eim","UNKNOWN","SYBR","None","Amp","1.48790541748667",NA,NA,"25.933664211942","0.965084640901117","25.9115595500285","0.235457755196404","TRUE","0.112192309033405","TRUE","3","22","74.9599151611328",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"93","H9","FALSE","E57aRTV","Eim","UNKNOWN","SYBR","None","Amp","1.46216436518866",NA,NA,"25.6658289447825","0.953111718036504","25.9115595500285","0.235457755196404","TRUE","0.112192309033405","TRUE","3","22","74.9729614257813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"94","H10","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","93.1310882568359","81.1769866943359","62.7162208557129","70.2821044921875","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"95","H11","FALSE","E57aNTC2","Eim","NTC","SYBR","None","Inconclusive","1.107115956293",NA,NA,"37.4564329691417","0.949315485821468","37.4564329691417",NA,"TRUE","0.112192309033405","TRUE","3","32","74.9729614257813",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"96","H12","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.112192309033405","TRUE","3","39","90.8613204956055","84.505973815918","79.0585327148438","70.2821044921875","qPCR_eimeria_lab_fecal_DB_30042022_b.eds"
"1","A1","FALSE","E57aFRW","Eim","UNKNOWN","SYBR","None","Amp","1.45475325270628",NA,NA,"30.6864046137214","0.991969324626636","30.5967026781594","0.553552212916706","TRUE","0.12547875490252","TRUE","3","25","75.2159957885742",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"2","A2","FALSE","E57aFRW","Eim","UNKNOWN","SYBR","None","Amp","1.44234104824105",NA,NA,"31.0999258153061","0.986659720171281","30.5967026781594","0.553552212916706","TRUE","0.12547875490252","TRUE","3","26","74.7592926025391","83.8933868408203",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"3","A3","FALSE","E57aFRW","Eim","UNKNOWN","SYBR","None","Amp","1.4470717825084",NA,NA,"30.0037776054506","0.984982683398488","30.5967026781594","0.553552212916706","TRUE","0.12547875490252","TRUE","3","25","75.0637588500977",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"4","A4","FALSE","E57aBDY","Eim","UNKNOWN","SYBR","None","Amp","1.44798211998096",NA,NA,"27.6897303518098","0.917177273082784","27.6106912286767","0.247166837785927","TRUE","0.12547875490252","TRUE","3","23","74.9115295410156",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"5","A5","FALSE","E57aBDY","Eim","UNKNOWN","SYBR","None","Amp","1.46084875029804",NA,NA,"27.8086712638715","0.924539919279685","27.6106912286767","0.247166837785927","TRUE","0.12547875490252","TRUE","3","23","75.072395324707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"6","A6","FALSE","E57aBDY","Eim","UNKNOWN","SYBR","None","Amp","1.46134253588909",NA,NA,"27.3336720703487","0.889045951868235","27.6106912286767","0.247166837785927","TRUE","0.12547875490252","TRUE","3","24","75.072395324707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"7","A7","FALSE","E57aLSZ","Eim","UNKNOWN","SYBR","None","Amp","1.47489617729063",NA,NA,"16.4708550685338","0.890082983797574","16.6984453344454","0.404247908817525","TRUE","0.12547875490252","TRUE","3","12","74.9200668334961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"8","A8","FALSE","E57aLSZ","Eim","UNKNOWN","SYBR","None","Amp","1.47221300556465",NA,NA,"16.4592980146839","0.889131870620433","16.6984453344454","0.404247908817525","TRUE","0.12547875490252","TRUE","3","13","74.9200668334961",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"9","A9","FALSE","E57aLSZ","Eim","UNKNOWN","SYBR","None","Amp","1.47285195801513",NA,NA,"17.1651829201183","0.875898234389639","16.6984453344454","0.404247908817525","TRUE","0.12547875490252","TRUE","3","13","75.2440490722656",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"10","A10","FALSE","E57aLXZ","Eim","UNKNOWN","SYBR","None","Amp","1.44974667434594",NA,NA,"27.7433614726751","0.885548848096388","27.9419475722657","0.878443728041736","TRUE","0.12547875490252","TRUE","3","23","75.0915298461914",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"11","A11","FALSE","E57aLXZ","Eim","UNKNOWN","SYBR","None","Amp","1.44353825934265",NA,NA,"28.9026847897949","0.84519694154464","27.9419475722657","0.878443728041736","TRUE","0.12547875490252","TRUE","3","25","75.0915298461914",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"12","A12","FALSE","E57aLXZ","Eim","UNKNOWN","SYBR","None","Amp","1.41966157194563",NA,NA,"27.179796454327","0.856639263182477","27.9419475722657","0.878443728041736","TRUE","0.12547875490252","TRUE","3","21","74.7864990234375",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"13","B1","FALSE","E57aBLX","Eim","UNKNOWN","SYBR","None","Amp","1.4715750664666",NA,NA,"33.7842909205774","0.97695553587096","33.2741974925651","0.558167059537808","TRUE","0.12547875490252","TRUE","3","29","81.9143371582031",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"14","B2","FALSE","E57aBLX","Eim","UNKNOWN","SYBR","None","Amp","1.46299548181575",NA,NA,"33.3603310642982","0.962577596249722","33.2741974925651","0.558167059537808","TRUE","0.12547875490252","TRUE","3","29","83.2844467163086",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"15","B3","FALSE","E57aBLX","Eim","UNKNOWN","SYBR","None","Amp","1.42513253764664",NA,NA,"32.6779704928196","0.865583657934466","33.2741974925651","0.558167059537808","TRUE","0.12547875490252","TRUE","3","28","82.0665664672852",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"16","B4","FALSE","E57aIPY","Eim","UNKNOWN","SYBR","None","Amp","1.43178198477727",NA,NA,"32.6909380899088","0.858235276882865","31.7368914638599","0.911752196929745","TRUE","0.12547875490252","TRUE","3","28","74.7592926025391",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"17","B5","FALSE","E57aIPY","Eim","UNKNOWN","SYBR","None","Amp","1.44389615272595",NA,NA,"31.6454045889312","0.884190948143318","31.7368914638599","0.911752196929745","TRUE","0.12547875490252","TRUE","3","28","74.9200668334961","79.7945098876953",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"18","B6","FALSE","E57aIPY","Eim","UNKNOWN","SYBR","None","Amp","1.4454256555708",NA,NA,"30.8743317127397","0.79488088314837","31.7368914638599","0.911752196929745","TRUE","0.12547875490252","TRUE","3","26","75.224723815918",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"19","B7","FALSE","E57aRSW","Eim","UNKNOWN","SYBR","None","Amp","1.45171629425729",NA,NA,"31.6049869812772","0.905303855532016","31.7747832682945","0.441004112881104","TRUE","0.12547875490252","TRUE","3","28","75.072395324707","84.8212738037109",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"20","B8","FALSE","E57aRSW","Eim","UNKNOWN","SYBR","None","Amp","1.4557593904491",NA,NA,"32.2754476240717","0.888504666791657","31.7747832682945","0.441004112881104","TRUE","0.12547875490252","TRUE","3","28","75.072395324707",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"21","B9","FALSE","E57aRSW","Eim","UNKNOWN","SYBR","None","Amp","1.46093251264787",NA,NA,"31.4439151995346","0.849761513498543","31.7747832682945","0.441004112881104","TRUE","0.12547875490252","TRUE","3","27","85.3102035522461","74.7864990234375",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"22","B10","FALSE","E57aBCR","Eim","UNKNOWN","SYBR","None","Amp","1.49417682210713",NA,NA,"29.9636115947524","0.889315606270847","30.1828225315659","0.189961782092813","TRUE","0.12547875490252","TRUE","3","26","84.7001342773438",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"23","B11","FALSE","E57aBCR","Eim","UNKNOWN","SYBR","None","Amp","1.48331949792504",NA,NA,"30.2991661408231","0.839891309822188","30.1828225315659","0.189961782092813","TRUE","0.12547875490252","TRUE","3","26","84.7001342773438",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"24","B12","FALSE","E57aBCR","Eim","UNKNOWN","SYBR","None","Amp","1.49661805988414",NA,NA,"30.2856898591223","0.866817278230273","30.1828225315659","0.189961782092813","TRUE","0.12547875490252","TRUE","3","26","84.5476150512695",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"25","C1","FALSE","E57aDTY","Eim","UNKNOWN","SYBR","None","Amp","1.36271456041538",NA,NA,"32.8793252465781","0.910987133044806","33.1084899250665","0.353894746660572","TRUE","0.12547875490252","TRUE","3","28","77.8039855957031",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"26","C2","FALSE","E57aDTY","Eim","UNKNOWN","SYBR","None","Amp","1.42657703815487",NA,NA,"32.930063468685","0.899433217564524","33.1084899250665","0.353894746660572","TRUE","0.12547875490252","TRUE","3","28","77.9562225341797","85.2635040283203",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"27","C3","FALSE","E57aDTY","Eim","UNKNOWN","SYBR","None","Amp","1.36361165899729",NA,NA,"33.5160810599364","0.733739586007247","33.1084899250665","0.353894746660572","TRUE","0.12547875490252","TRUE","3","29","77.8039855957031","62.4282608032227","82.3710403442383","74.1503524780273","qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
"28","C4","FALSE","E57aSUW","Eim","UNKNOWN","SYBR","None","Amp","1.39924152976949",NA,NA,"34.7628193122409","0.989386472827238","34.5751156069935","1.48622011027612","TRUE","0.12547875490252","TRUE","3","31","82.2188034057617","77.8039855957031",NA,NA,"qPCR_eimeria_lab_fecal_DB_30042022_c.eds"
